arh,esp
"Uye'ki i'ngwí judíw ɉina, keywʉ ayeygwi, Niwisakuku Jesú zaka'cho'si, powru gena ikʉ anugwe du nanu' neyka ɉinase' agikuya a'ga'si Jesú za'kinuga zaka'cho'si nayri anugwe du nanu' neykari: —“Pabluse' Jesú zaka'cho'sʉyasingwi zakʉmiwika'cho'si, eymí pari mʉnʉ' a'chonow” kʉyana.","Había allí entonces unos exorcistas itinerantes judíos que también se servían del nombre de Jesús, el Señor, en sus exorcismos sobre los poseídos de espíritus malignos. La fórmula que utilizaban era esta: «¡Los conjuro por Jesús, a quien Pablo anuncia!»."
eymekʉri saserdoti zʉ sakuku ɉinase' awiri judíw ingumʉnte a'zʉna ɉinase'ri Pabluri keywʉ kʉwaseykumey gunʉ agaga'na.,"Una vez allí, se presentaron ante él los jefes de los sacerdotes y las más destacadas personalidades judías para formular sus demandas contra Pablo. Le rogaron,"
"Uye' nʉngwari Jesuse' keywʉ key ie'ri: —“Emi urakʉse'ri ʉnkukwa kinkuma gwiri awakiri nuku'kinó, inʉri ema cheyrwari Abraan tana gwi na'me gun nʉndi,","Entonces Jesús le dijo:—Hoy ha llegado la salvación a esta casa, pues también este es descendiente de Abrahán."
"Ey anuye' nʉngwa Jakoburi a chiwa chwʉn nugekʉ, Rakerise' awiri Lease' chwʉn rizweyn gwasi winʉkʉkanʉn gwa'sa awiri:","Jacob mandó llamar a Raquel y a Lía para que fuesen al campo donde él tenía el rebaño,"
"Awi nʉngwa Elifa zʉ gʉmʉsinʉ ɉinari: Temán, Omar, Sefó, Gatam awiri Kena win za'kinu'na.","Los hijos de Elifaz fueron: Temán, Omar, Sefó, Gatán y Quenaz."
"Ey uye'ri té nikʉngwasi ikʉse'ri ɉwé gunti winʉkʉyana, ey uye'ki ikʉnha'ri umʉn ɉuma'nisi: —“¡Nʉ sakuku, Dawí tana chʉwí niwin ʉnkʉre'gow ú!” zʉn wina'kanʉnpʉnna.","La gente les decía que se callaran, pero ellos gritaban cada vez más:—¡Señor, Hijo de David, ten compasión de nosotros!"
Ey uye'ki a'miari acheynʉn biwkʉnʉ kʉntwisiri:—“¡Nʉsakuku nʉngunámʉsa ú!” key gwamʉ ʉnka'sisie'ri.,"Pero la mujer, poniéndose de rodillas delante de Jesús, le suplicó:—¡Señor, ayúdame!"
"Ʉweri ema zʉn migʉnkwamʉ kawaki: Urakʉ zʉ paw neki akín orase'ri nʉnhazagʉn anaka ʉwʉngwa ni a'zanʉndi, kʉmu' nari nʉnhazaga'kwa a'zari wa'kʉn nuku' nʉnno.","Piensen que si el amo de la casa supiera a qué hora va a llegar el ladrón, vigilaría para impedir que le perforen la casa."
"Niwipawri Abraan ey keyri: —“Ikʉ Sodoma awiri Gomorra winkwʉn nuga ɉina kinkiri ga'kʉnamʉ osʉn zʉn ino'kuzariri winʉkunusí ʉwa kinkiri agutari zʉn gun nʉndi,","Así que el Señor dijo a Abrahán:—La denuncia contra Sodoma y Gomorra es tan seria y su pecado tan grave,"
"ey awiki máku' nʉnnige' nʉngwari, a'beysʉn nʉgwa'sa awʉngwa ni ” kʉyana.Jesuri sawruba a'mia a'mʉchʉya du a'kusana","Puede ser que después dé fruto; y si no lo da, entonces la cortas».Jesús cura a una mujer en sábado"
Eymí anʉwa'me Jesuri winʉkʉriwiya ɉina winʉmasayri: —“Eymí ikʉ kaʉ zʉna kuké na'kusu nanʉngwasiri i'ngwi barku ingʉkín kawa nʉkicho'ki nukʉkwa” winʉkʉyana.,Jesús mandó a sus discípulos que le preparasen una barca para que la multitud no lo aplastara.
"a gun nʉkʉrigasay gugín na'zasanu nariri i'ngwi ugamuru nánʉkin diwʉn ʉnnʉkʉre'gow nikaki nuga gun nʉndi, ʉwe'ki Nʉpaw nʉngunamʉsʉya kawi umʉn keywʉ azi awkwey kawin nʉwanu' nari gunti.","a pesar de ello, él me ha engañado y me ha estado cambiando continuamente el salario. Sin embargo, Dios jamás le permitió que me hiciese mal alguno;"
"Jesuse' winʉkʉnasiri:—“Niwipawse'ri, ku'nawa awiri ka'gʉmʉse', re'guka awnʉngwa nari pin kʉn nʉnhipʉnhasa gun awaki nukʉndi.",Jesús se acercó y les dijo:—Dios me ha dado pleno poder en el cielo y en la tierra.
"Ey unari Pátarari, barku Fenisia ayekʉ zwein nuga keywʉ achuye'ri eymí ichori keywʉ azoyanari.",donde encontramos un barco que partía para Fenicia. Tomamos pasaje en él y zarpamos.
"Jesuri farisew ɉinase' eymi awʉngwa nari re'takʉn nugín gun agʉnchore'ri eymi pari ʉnzoya una, awi sʉmʉ neyka ikʉse'ri wina'riwasi gwi rizorie'ri, Jesuse'ri a'mʉchʉya ɉinari yow du wina'kusa gunti una.","Jesús, al saberlo, se fue de allí. Mucha gente lo seguía, y él curaba a todos los que estaban enfermos,"
"I’ munuri nazaku sinamu ga’kuyun Nuga’sa uyun. I’ngunuse’ri sisio zugumu ingwi unkachwi Ura’kuse’ a’ sa neyka keywu chukwin. Ey uyeri, arunhá na’kusie’ri a’guka awiri tutuse’ rekusa ukwin. Iwa puentise’ a’chori ukwe’ri, jeswiri mowruró kuzarin. Pwenti wiejuse’ ichona awi bukununke’ zwein nu’kweri, puentiri re’sena uyun. Jeswise’ kuwa’na ukwe’ri ey nariki ana’chona awiri tutuse’ re’kuwa’ka ukwe’ri sisio zugumuri, unwichaki´ nusin. Kunkunun anukuwite unájuri, zaku chuka a’zuna kwasaki nuga gwamu anunka’si sukwa nukunisin, uyaba tunha unawakucha. Wu unzoriri, sinamu keynaku kinkumey nungwari nazakuse’ ga’ kuga’sana munu’gwi ga’winukuya nisiri; nunhurakaku chuwi riwari a’chori nungwari nazákuse’ kuya ukwin. Ey uwairi ari na’dan a keywu uyun: gwamu nuwia awiri mamu keynaku nunhuzoya unájuri, sisio gwaka unawakucha du zákusun nukeykumayun.","Un día me mandó mi mamá a llevarle una razón a los vecinos. En el camino me encontré un par de pajaritos en un nido. Me llamaron tanto la atención que los cogí y los eché en mi mochila. Cuando llegué al puente viejo, el río estaba medio turbio. Me subí al puente y cuando cruzaba por la mitad, el puente se partió y caí al río. Como pude me salí y, cuando llegué a la orilla, miré a los pichones que estaban en mi mochila. Vi que estaban muertos y me sorprendí mucho. Los tiré en el monte y le pedí perdón a la naturaleza por el daño que les hice. Continué el camino, llegué donde los vecinos y rápidamente les di la razón que había enviado mi madre. Regresé a casa muy triste y le conté a mi mamá lo que había pasado con los pajaritos. Ella me regañó y me aconsejó. Después mi mamá me llevó donde el mamo para sanear espiritualmente el daño que le había causado a los pajaritos."
"Abrandi Saraysin kʉsa ʉndinika una, iwa Nahori Milkasin kʉsa ʉndini'na, Milkári Harán zʉ bu'gʉmʉ nari keywʉri, Iská zʉ buti nʉnna.","Abrán y Najor se casaron: la mujer de Abrán se llamaba Saray y la de Najor Milcá, que era hija de Aram y hermana de Jiscá."
"Uye'ki Abraanse' keywʉ key ie'ri: —“¿Nʉgʉmʉsinʉ nʉrenanʉnki ka'gʉmʉse' nʉkwaye'ri, mari du me'zari nʉkwaye' iwa Lásarori chʉwí a'zari kwanari migʉnku' kinó? ey anʉwa'me zʉn iwari mari chʉwí ʉnme'zanʉn nʉnuge' iwa Lásarori du ana'zari gun ʉnkwʉndi,","Abrahán le contestó: «Amigo, recuerda que durante tu vida terrena recibiste muchos bienes, y que Lázaro, en cambio, solamente recibió males. Pues bien, ahora él goza aquí de consuelo y a ti te toca sufrir."
"Awi eyki Jesuri asáyʉn nuse' kingwi Júdari, i'ngwi uga mowga kʉtow kʉriwiyagwi ʉnnʉnnari, saserdoti zʉ sakuku ɉina, ley wina'rigʉnkwʉya ɉina awiri umʉnte wina'zʉna ɉinase' winga'sana nari, kʉnsin masitesin winkinkumey aɉwasin nenʉn zʉgurókʉchʉ rinari keywʉ winkinkumana.","Todavía estaba Jesús hablando cuando se presentó Judas, uno de los Doce. Venía acompañado de un tropel de gente armada con espadas y garrotes, que habían sido enviados por los jefes de los sacerdotes, los maestros de la ley y los ancianos."
"Noeri a'nʉ ʉnsa awi aya'ba ana'nuga awiri sisio gʉkwey nʉna makuruma nari gwasi, swí Niwipaw awʉnkawa rekʉkusana.","Noé construyó un altar al Señor, tomó animales y aves de toda especie pura, y los ofreció en holocausto sobre el altar."
"Ey uye' nʉngwa ʉnderigʉn use' richona uye'ki Sakuku Jesú zʉ gʉchʉri ʉnchwizanu' nare'ri,","Entraron, pero no encontraron el cuerpo de Jesús, el Señor."
"Tanʉ zanamʉri masin nanʉngwa ni. Miɉunʉkʉnʉ ɉina emi zanʉri besamanu gunti migugin, niwi ɉunʉkʉnʉ eymekʉ rinanʉn nuga ɉina gwakʉn azey azey besamanu gunti nekʉyʉkwa.",La paz sea contigo. Saludos de parte de los amigos; saluda tú a cada uno de los amigos en particular.
"Ey awi winzey nʉngwari, barku umʉn rʉn a'zanikʉngwasiri trigu nenʉn ɉiwʉse' kʉwitesi rizweinpʉnna.Barku ʉngʉrʉnna",En el barco estábamos en total doscientas setenta y seis personas.
"Uye'ki kʉriwiya ɉinase'ri Jesuse' eymí key amasʉyari eyki winarinokwaku' kingwi name', azigwasi ey gwʉgin neki wina'zanu' zʉn rinʉnna. Awi eygwi a'zasisʉkwari chowchu ɉumena wina'kusana.Bemari umʉn awʉnkawa nisizari nʉnno(Mt. :-; Mar. :-)",Pero ellos no comprendieron lo que les decía; todo les resultaba enigmático de modo que no lo entendían. Y tampoco se atrevían a pedirle una explicación.
tá izanu' nare'ri Jesuri arunhá ɉumena a'zʉnna. Uye'ki Jesuri powru mʉchey zʉnʉnke ikʉ awí ʉnté neyna.Jesuri i'ngwi uga mowga kʉtow winʉkʉriwiya ɉina ga'sana(Mt. :-; Luk. :-),"Estaba verdaderamente sorprendido de la falta de fe de aquella gente.Misión de los DoceAndaba Jesús enseñando por las aldeas de alrededor,"
"Ʉwe'ki i'ngwí yeykari: —“Ema cheyrwari, Belsebú gʉnsinna zʉsakukuse' ɉumamʉ a'wename' zʉndi ikʉ du a'kusu kinʉnno aíe”.","Un día, estaba Jesús expulsando un demonio que se había apoderado de un hombre dejándolo mudo. En cuanto el demonio salió de él, el mudo recobró el habla y los que lo presenciaron se quedaron asombrados."
"Awi eymʉnkekʉri Jesú tá wina'chwʉya ɉina winʉmasay: —“Tá me'zʉnari, chusu nari zʉn zweykwa naki, Niwipaw zʉ gowiernu sikʉ chona awme'ɉunʉndi bigagwi chʉwí me'zʉnʉnke'tá a'zagichamʉ kawa gun neri” winʉkey gwamʉ winʉwí zéyzéy wina'kusi rineyna.",animando de paso a los creyentes y exhortándolos a permanecer firmes en la fe: «Para entrar en el reino de Dios —les advertían— nos es necesario pasar por muchos sufrimientos».
"“Miwiri, i'ngwi neki umʉ me'kwi ʉwari ayeygwi a'kwi gwi awkwa, kwa kʉkʉ me'se ʉwari ayeygwi a'se gwi awkwa aya ano'kuya na'nʉnnʉnno.","Digan simplemente: «sí» o «no»; todo lo que se diga de más, procede del maligno.Sobre la venganza"
"Ikʉri Jesú asʉya winino'kwa'ɉuri na'ba, duna'kusanánʉn gwi wina'zari; rina'na rinukʉn nu'na. Ey awi anugwe du nanu' neykase' agikwʉn nuga ɉina gwakʉn winʉkuseyna gunti una.",Acudían a escucharlo y a que los curase de sus enfermedades. También curaba a los que estaban poseídos por espíritus impuros.
"Ʉwe'ki nʉn aseyweykari no'kwa ne awʉnki ayey uniku' neykari, i'ngwi cheyrwa uzu'se' urakʉ ʉngow unari,","En cambio, todo aquel que escucha mis palabras, pero no obra en consecuencia, puede compararse a una persona necia que construyó su casa sobre un terreno arenoso."
"Abranse' kʉwasayri eymí keywʉ kʉyana: —“Niwipawri gʉmʉsinʉ nʉkʉnanu' nánʉngwa nʉnhʉre'gow gun awaki nukʉndi, aɉumeka nʉgunamʉ Agarsin kwa awʉnki ey unige'ri, ase' ipʉnsiri nʉnzey nánʉkin neyka gʉmʉsinʉ nʉkʉnanʉngwa ni” key ie'ri, Abrandi kwakʉchʉ a'zʉnna.",Y dijo Saray a Abrán:—El Señor no me ha permitido tener hijos; acuéstate con mi esclava y quizá podamos tener familia gracias a ella.Abrán aceptó su propuesta.
"Ey awi uwa ana'ni'na gugín gun anichore'ri, uwa zʉ pawri, mowgane agunamʉ ʉnka'gusiri nikʉya chusanekʉ uwa a'ni'na azey neyka wina'sisʉn ga'sana.","Escuchen esta otra parábola: Una vez un padre de familia plantó una viña, la cercó con una valla, construyó un lagar y levantó en ella una torre; luego la arrendó a unos labradores y se fue de viaje."
Ey uye'ri Jesuse' keywʉ winʉkey ie'ri:—“Inʉri miwi kinkiri tá neki miwe'zanu' gun nʉndi. Ey ʉweri tá kinkiri mostasa zʉwa zana kawi ingʉ kindi tá ey miwe'zanʉndi: ‘Ema kwimʉkʉnʉ neki amʉsena'ɉuri ʉɉwʉn asow kʉyʉndi ayey niku'kinʉnno’ ey awʉn kinkiri inʉ nenʉn awkwey gunti zʉn miwikʉnanu'kinʉnno” winʉkʉyana.aJesuri i'mʉnʉ eygwi ʉnwichʉngwa zakʉre'cho'na(Mar. :-; Luk. :-),"Jesús les contestó:—Porque ustedes no tuvieron fe. Les aseguro que si tuvieran fe, aunque solo fuera como un grano de mostaza, le dirían a este monte: «¡Quítate de ahí y ponte allí!», y el monte cambiaría de lugar. Nada les resultaría imposible.; Lc"
"Ey anawi nʉngwari Santiagu, Juan awiri azakuri ikʉnha'sin i'ba keywʉ Jesú cheynakʉ zoriri ase'ri biwkʉnʉ kicho'si gwamʉ ʉnka'sisie'ri,","Por entonces se presentó a Jesús la madre de Santiago y Juan, hijos de Zebedeo, y se puso de rodillas con intención de pedirle algo."
"Ey awi ikʉ rihʉnni'saki nu'nari, azi na'me keywʉ rinhʉnikumaki nugín neki wina'zanu' neyka imʉ umʉn zʉn nare'ki, re'ɉo'kumá zʉn kʉzariri i'ngwiri i'ngwi ɉuna wasay a'kare i'ngweygwiri i'ngweygwi ɉuna wasay gunti wina'kanʉnpʉnna.","Mientras tanto, el desconcierto reinaba entre la multitud. Unos gritaban una cosa; otros, otra. Pero la mayor parte ignoraba para qué se había congregado."
Pedru awiri Juansin wintonaɉuri twí gun ʉnzanise'ri asige'kin kʉnse' ʉnwinʉkʉgaka winuna.,"Así que los detuvieron y, en vista de que era ya tarde, los metieron en la cárcel hasta el día siguiente."
"Ey uye' nʉngwa gaysinʉ ɉinari ʉnwinamʉsesiri arampʉra du ʉnwindekʉkusi keywʉ rinise'ri,",las diez muchachas se despertaron y comenzaron a preparar sus lámparas.
"Ey uye'ki Abraanse' eygwi key ie'ri: —“Nʉpaw gwamʉ nʉkʉre'si eymí kinki nʉkʉya nʉwanu nari, i'mʉnʉ eygwi asáyʉn nʉgwa'sow ¿I'ngwi uga nánʉkin zʉn rinʉndi?” key ie'ri: —“I'ngwi uga zʉn rinʉndi ayeygwi ʉntesu' gwi nʉnniza ni” Niwipawse'ri kʉyana.","Todavía insistió Abrahán:—¡Que mi Señor no se enfade si insisto por última vez! ¿Y si no son más que diez los inocentes?El Señor respondió:—En atención a los diez, no la destruiré."
"Rubén, má gun nʉgʉmʉsinʉ kʉtʉkʉnʉn zanʉ nʉnʉndi,nʉn eyki ɉumamʉ nʉkʉnare' nʉnʉkʉnʉnna gun nʉndi,ʉweri mari aɉwa gwasi umʉn chow minzari keywʉri kʉmamʉ mikʉnʉna gun nʉndi.","Rubén, tú eres mi primogénito,mi fuerza y primicia de mi virilidad,el primero en rango,el primero en poder."
Awi ʉnhani'kumaki anuga'ba judíw winya ka'nugwe awi sanusi Niwipaw zʉ ga'kʉnamʉ a'kumanasin kʉra' kinki winʉwi Jesuri Kristu nanu'kinó zʉn winʉkʉyana.,"con sólidos argumentos refutaba en público a los judíos demostrándoles, con las Escrituras en la mano, que Jesús era el Mesías."
"Inʉ ʉnchunhʉn mikeywa kinkiri ʉnchunkwey nanu' neyka neki nanu' nariri, iwa uzweykwa miwikeywa gwakʉn mʉ a'zʉna neki nanu' gun nʉndi” kʉyana.","¡Pongan mi yugo sobre ustedes y aprendan de mí, que soy sencillo y humilde de corazón! Así encontrarán descanso para su espíritu,"
¿Nʉkakʉse' gunamʉ kinugaɉina nʉnkʉri yow zamʉ ʉnwinʉkʉnʉnnába' nʉndi eymí márisin zʉn na'zanʉndi nuko? keywʉ rinharunheyri.,"Entonces recapacitó y se dijo: «¡Cuántos jornaleros de mi padre tienen comida de sobra, mientras yo estoy aquí muriéndome de hambre!"
"Ʉpawse'ri: —“Ey gwandi iwari íngunʉ gakʉnke awiri zʉnáykʉchʉ zoriri ikʉ zʉn winnakʉngwasi winʉka'gwa'sasa ʉnki, nʉnhurakʉndi ko' nʉkizanikʉngwa ní,","El criado volvió y le dijo: «Señor, he hecho lo que me ordenaste y aún quedan lugares vacíos»."
"gunamʉ ɉina, apaw kʉsá nisi fietʉse' nʉnna seia ʉnnasi o'kʉtʉ a'wisanʉge' ekumʉsesʉngwa nari, iwa'kʉn nuga zana zʉndi na'nanʉko.","Sean como criados que están esperando que el amo regrese de una boda, listos para abrirle la puerta en cuanto llegue y llame."
ey ʉwaki eyma profeta a'no'ku' neykari powruse'a pari a'wíte ukumʉngwa ni’.,"Ya Moisés dijo al respecto: El Señor, el Dios de ustedes, les va a suscitar un profeta de entre ustedes mismos, como hizo conmigo. Tienen que prestar atención a todo lo que les diga,"
"Ey uye'ri ka'mʉnsa kúmʉ a'nisi zari kinki, i'ngwi Niwipaw zʉ gunamʉ warinzanʉ yunnaɉuri, Jesú zʉ gʉchʉ a'yukumanin a'nʉ kʉpʉnkwana kʉchiwisiri iása uye'ri,","De pronto se produjo un fuerte terremoto, pues un ángel del Señor, que había bajado del cielo, se acercó al sepulcro, removió la piedra que cerraba la entrada y se sentó sobre ella."
Uye'ri Jesuse' keywʉ winʉkey ie'ri: —“Mi kʉrigaseykumu nanʉngwasiri du zʉn rinhachukwa naki.,Jesús les contestó:—Tengan cuidado de que nadie les engañe.
Awi ʉya genʉnke'ri i'ngwí ámʉsenaɉuri Jesú urigasay:,"Algunos se levantaron y testificaron en falso contra Jesús, diciendo:"
"“Igunámʉsa awiri gʉmʉsinʉ mikʉgosʉn gwa'sa awnʉngwa ni, powru agutari zʉna zaku re'gawnʉngwa gun nʉndi, ey awi Sara tana ɉinari powru agutari ʉndinika awiri, powruse' rey rinari zweingwa ni” kʉyana.",Yo la bendeciré y ella te dará un hijo. La bendeciré y será madre de naciones; de ella saldrán reyes de pueblos.
Uye'ri winʉkʉriwiya ɉinari:—“Pan neki wanaku' nʉnna'me zʉn ey ya'chʉ” zʉn winʉnkʉyʉn nu'na.,Los discípulos comentaban entre ellos: «Esto lo dice porque no hemos traído pan».
"ʉwe'ki ari, achwizʉnhasi kinki zoriri pinna Inʉ duna miwikʉtasi zóya gun nʉndi. Ey ʉwame'gwi ari ku'nawa pari ɉewʉ wa'nʉn gwa'si, kʉn a'niga nenʉ́n makʉn gwa'si ʉyari gugín zari a'ni'nige'ri, miwiri zamʉ miwikʉnari ɉwawikasikʉkin zéyzéy miwe'rizanʉngwasi ey niga zʉn gun nʉndi” winʉkʉyana.","aunque, en verdad, no sin dejarles muestras palpables de su bondad. Él les ha enviado desde el cielo lluvias abundantes y tiempo favorable a las cosechas, les ha saciado de alimentos y ha colmado de alegría sus corazones."
"awi Jesuri i'ngwi uga mowga kʉtow kʉgi' kichore'ri, akín rinigay rinisi Jerusalén rizoyanad.","Cuando el niño cumplió doce años, subieron juntos a la fiesta, como tenían por costumbre."
inʉri yʉkwa keywʉ mikʉzʉnnʉge'ri Anugwe Dunase' ey yʉn migwa'sʉyame' zʉn ey nʉyʉngwa gun nʉndi” winʉkʉyana.Nowmisinʉ arunhu' neyka,porque en aquel mismo momento el Espíritu Santo les enseñará lo que deban decir.Parábola del rico estúpido
Ey uye'ri Jesuse'ri:—“¡Gwati tá me'zʉn awaki nuga'me! Nʉriwʉnʉkin inʉ mikʉnchona awʉngwa ni” kʉyana.Emey kʉyasindi e' kingwi abu'gʉmʉri du ana'zʉnna.Jesuri sʉmʉ ikʉ a'mʉchʉya du a'kusana,"Entonces Jesús le respondió:—¡Grande es tu fe, mujer! ¡Que se haga lo que deseas!Y su hija quedó curada en aquel mismo instante."
"ey uye'ki twí niwinzanisi akʉmʉngwekʉ saku kutísi achuye'ri, ɉwíri akinkinki nari tina' azey azey sakuse' anipápá neyka achuyin, ʉwe'ki ʉnmewekumʉngwa nari ʉnwanaka awaki nugín”","pero a nuestro regreso, cuando acampamos para pasar la noche, descubrimos que en la boca de cada uno de nuestros costales estaba el dinero que habíamos pagado, la cantidad exacta. Ahora lo hemos traído para devolverlo;"
"Eymí anawʉn nukʉkwa nʉnnige' zʉn, tá nánʉyase' kʉnarwa ná me'zariri, Niwipawsikʉri anugwese' tanʉ me'zari gwi kʉzweynanʉko,",Esta será la señal de que pertenecemos a la verdad y podemos sentirnos seguros en presencia de Dios:
"Uye'ki Sauluri eygwi ingumʉn ingumʉn zʉn asʉya'bari ɉumʉ ka'nikway í asay Jesuri Kristu naní ʉnté ie'ki, judíw Damasku winkwʉya ɉinase'ri winino'kwa uye'ki tá ni yʉkwari azi kinki na ey yʉn neki a'zanu' nʉnna.Judíw ɉina Saulu gwaka ʉngwa a'zʉnna","Pero Saulo se crecía más y más y, con argumentos irrefutables, demostraba a los judíos de Damasco que Jesús era el Mesías."
anazarika ʉwe'ri bema kʉn gwasi neki ingumʉn warin kʉzanisi gunti ingumʉn zo'ró kʉzanige'ri sisio ɉina nenʉn aya'ba urakʉ anʉnka'sʉyari nanu'kinó” winʉkʉyana.Jesuri ga'kʉnamʉ ʉnkʉwasi ʉnte' aseyna(Mt. :-),"pero una vez sembrado, crece más que todas las otras plantas y echa ramas tan grandes que a su sombra anidan los pájaros.Conclusión de la enseñanza en parábolas"
"Ey uye' nʉngwa Sarari: —“Niwipawri semʉn nʉgwa'sa gun awaki nukʉndi, ʉweri eymí ʉwin kʉzari pinnase' agʉnchona unige'ri nʉnsin i'ba sema gwi ukumu' nʉnniko a'zʉnna.","Entonces Sara pensó:—Dios me ha hecho alegrarme, y todos los que sepan que he tenido un hijo, se alegrarán conmigo."
