arh,esp
"Ey uye'ki Labandi, e' ɉwia'se' kingwi chiwako'ku pararoti twí kawa, chiwako'ku a'mia tigʉreru kawa, chiwa a'mia twí kawari yow aykʉnʉ anʉkʉki awiri agʉmʉsinʉ ɉinase' winchungwasi ʉnwina'we awaki ʉnnu'na.","Labán dijo:—Está bien, acepto lo que propones."
"Ey awi Labandi Jakobu ʉnkuya'ba pari máykʉnʉ ɉwía ʉnzoya zʉnarigʉn yow chiwa awiri chiwako'ku ana'sanusi ʉnzoyana, ey uye'ki Jakoburi Labanzey ɉina chiwa eyki chwʉn kingwi zʉn nu'na.","Aquel mismo día, Labán separó los machos cabríos moteados o manchados, todas las cabras moteadas o manchadas, las que tenían alguna mancha blanca, y todas las ovejas oscuras, y las puso al cuidado de sus hijos."
"Ey anawi nʉngwa Jakoburi kʉn, áramu, armendru, awiri kastañu, za'kinuga ɉina zʉ kukwʉ kʉbeysi nʉngwa ʉya bunsi a'gakʉ gakʉ kawi chwizʉnhási azomʉ ikwʉnsi nʉngwa. -","Después se alejó de Jacob unas tres jornadas de camino.Mientras tanto, Jacob seguía pastoreando el resto del rebaño de Labán."
"Chiwa ɉe wina'gʉyʉnke awiri pararotisin rinugwenʉyʉn mʉchey zarikʉn itʉrʉ'nari kigaka ʉnté awi chusie'ri, chiwari pararotisin ʉndinugwe awi, ʉnpesie'ri agʉmʉri tigʉreru neyka ʉnté a'pesana.","Jacob cortó ramas verdes de álamo, almendro y plátano, y las peló de tal manera que quedaran franjas blancas al descubierto."
"Ey uye'ri ema ɉinari Jakobuse'ri aykʉnʉ ʉnde'gawi anʉkʉki ʉnté awiri, Labanse' chiwa twí kawa awi tigreru kawa chusana ɉinasin mʉchey zari cho'na, eymí awi Jakobuse'ri chiwa Labanzey gwasi diwʉn kawi ʉnkʉre'neysʉn pʉnna.","Colocó las ramas peladas frente a los animales, en los abrevaderos adonde se acercaban las ovejas a beber. Y cuando los animales iban a beber, entraban en celo."
"Ey awi chiwa umʉn chinchin kawa pararotisin ʉnté rinugwenʉn pare'ri, ɉe wina'gʉyʉnke, Jakobuse'ri, kʉndi winʉkigaka ʉnté una, ey awi kʉn cheynʉn zari pararotisin rinugwenʉngwa a'chwi ʉnté ey una,","De este modo, los machos cubrían a las ovejas delante de las ramas, y las ovejas parían crías rayadas, moteadas o manchadas."
"uye'ki ana'nuga umʉn deyru kawa ʉnté nare' nʉngwa kʉn neki kigaku nʉnna. Ey awi chiwa umʉn deyru kawa ɉinari Labanzey nʉnna, iwa umʉn chinchinte kawari Jakobuzey nʉnna.","Además Jacob apartó las ovejas y las apareó con machos oscuros o rayados. De este modo logró formar su propio rebaño, diferente al de Labán."
"Eymí anawi gunti Jakoburi nowmisinʉ ʉnnisi, agutari chiwa kinusi, gunamʉ kʉnʉngwi, kʉmeyu kinukagwi, buru kinukagwi una.","Cuando las ovejas más robustas estaban en celo, Jacob ponía las ramas delante de ellas, en los abrevaderos, para que se apareasen a la vista de las ramas."
"Gwiomʉri ana'nuga pinna ɉuna kʉnkʉnʉn kwʉya ɉina Niwipaw Niwisakukuse' gowna gwasi neki umʉn tá yay í gun rigasʉya nʉnnari, i'mʉnʉ keywʉ nʉngwa a'mia sikʉ nasiri: —“¿Niwipawri kʉn pinna ɉuna wertʉn a'nisi ʉwa i'ngwi kineki gʉkwey miwi kʉnanu' nariza ni ki miwikey?” key keywʉ a'miari a'zasisana.","La serpiente, el más astuto de todos los animales del campo que Dios, el Señor, había hecho, entabló conversación con la mujer diciendo:—¿Conque Dios les ha dicho que no coman de ningún árbol del jardín?"
Ey uye' nʉngwa a'miase'ri: —“Kʉn pinna ɉuna gʉkwey gunti niwikʉnʉnin”.,La mujer le contestó:—Podemos comer del fruto de todos los árboles del jardín;
"“Ʉwe'ki wertʉn kʉn pinna ɉuna nuga bukʉna i'ngweygwi kʉn a'nuga nʉngwari, jarin gʉkwa, awiri jarin tosʉkwa, no'ku nari ki ga ukumanige' nʉngwa wicha zʉn ukumʉngwa gun neri” Niwipawri niwikʉyana gun nʉndi kʉyana.","únicamente nos ha prohibido comer o tocar el fruto del árbol que está en medio del jardín, porque moriríamos."
Ey uye' gwiomʉse'ri: —“Ne'ki wicha neki ukumu' nanʉngwa'chʉ.,Pero la serpiente replicó a la mujer:—De ninguna manera morirán.
"Niwipawri eyma kʉnse' imʉga ga ukumanige'ri, inʉ duna inʉ du nanu' neykasin miwigʉnkwanige'ri asin dikin a'zanika ukumeyzani a'zʉna'me zʉn gun ey miwikʉyanʉndi” kʉyana.","Dios sabe que, si un día comen, se les abrirán los ojos y serán iguales a él: conocerán el bien y el mal."
"Ey uye' nʉnkʉri a'miase'ri kʉn imʉgari, du kawi keywʉri anéy a'zanay kawiri, yow inʉ migʉnkungwa'sʉkwa ey kaway keywʉ a'chwi gun chuye'ri ga awkwey a'zare'ri iwéchiri ga awiri acheyrwase' a'kawa una.","Entonces la mujer se dio cuenta de lo hermoso que era el árbol, de lo deliciosos que eran sus frutos y lo tentador que era tener aquel conocimiento; así que tomó del fruto y comió, dándoselo seguidamente a su marido que estaba junto a ella y que también comió."
"Ey uye'ri i'mʉnʉgwi tikirí nʉkawin wina'zʉnki nuse'ri, du kawi eywʉ wina'zanika awi kʉn igera zachʉ wintasi windekuya awi ayasin gumʉ winʉnyu una.","En aquel momento se les abrieron los ojos y descubrieron que estaban desnudos, por lo que entrelazaron unas hojas de higuera y se taparon con ellas."
"Ey anawi sinkʉ ʉnzanisi, ɉwí kʉ a'zanikʉn nuse'ri, Niwipaw Niwisakukuri wertʉn nayʉn nuga ya keywʉ cheyrwase' awiri a'miase'ri ino'kwana, uye'ri kʉn gena winʉnkichi winkureni'na.","Cuando el hombre y su mujer sintieron los pasos de Dios, el Señor, que estaba paseando por el jardín al fresco de la tarde, corrieron a esconderse entre los árboles del jardín para que Dios no los viera."
Ey uye' nʉngwa Niwipaw Niwisakukuri cheyrwa kʉkariri: —“¿Bekʉri nʉnʉnkwe?” key ie'ri,"Pero Dios, el Señor, llamó al hombre diciendo:—¿Dónde estás?"
cheyrwase'ri: —“Wertʉnke nʉkʉzagichʉn nuga minno'kukwe'ri tikirí nʉkawin gun na'zare'ri chowchu nʉkʉnasi minkicha ukwin” kʉyana.,"El hombre contestó:—Te oí en el jardín, tuve miedo porque estaba desnudo, y me escondí."
Ey uye' nʉngwa Niwipaw Niwisakukuse'ri: —“¿Inʉ tikiriri nʉnʉniri mikey i'e? ¿Kwa kʉn mʉga gu' nánʉkwa mikʉyanarwa ʉnnʉga una'me?” key ie'ri.,"Entonces Dios, el Señor, le preguntó:—¿Y quién te dijo que estabas desnudo? ¿Acaso has comido del árbol del que te prohibí comer?"
Cheyrwase'ri: —“A'mia mikʉchungwa ni nʉnʉkey nʉna'wenase'ri kʉn imʉga na'kawa uye'ri ga ukwin” kʉyana.,El hombre respondió:—La mujer que me diste por compañera me ofreció de ese fruto y yo lo probé.
"Ey uye' nʉngwa Niwipaw Niwisakukuri a'mia eykey: —“¿Yari eymí nʉnikakiri nʉnu'kwe?” key ie' nʉngwa, a'miase'ri: —“Gwiomʉ nʉkʉrigaséy una'me zʉn kʉn imʉga ga ukwin” key ie'ri.","Entonces Dios, el Señor, preguntó a la mujer:—¿Por qué hiciste eso?Ella respondió:—La serpiente me engañó y comí."
"Niwipaw Niwisakukuse'ri: —“A'mia nʉkʉrigaséy nʉni'nachʉkari, ana'nuga akín kʉnkʉnʉn kwʉya ɉina gwasi má nʉkin zʉn du inʉ mikizwe'i nari keywʉri. Ákwa ka' gey zun wʉrʉsi zʉn nʉkwʉngwa ni.","Entonces Dios, el Señor, dijo a la serpiente:—Por haber hecho esto,maldita serás entre todos los animales,tanto domésticos como salvajes.De ahora en adelante te arrastrarás sobre tu vientrey comerás polvo toda tu vida."
"Awi keywʉri, má awiri a'miasindi ɉunʉkʉnʉ nʉnkʉnanu' nari, a'mia zʉ gʉmʉsinʉ, mázey mi gʉmʉsinʉ gwakʉn ɉunʉkʉnʉ winʉnkʉnanu' nari, a'mia zʉ gʉmʉsinʉri, sakʉn kʉn me'sʉ'nige'ri, mari kʉtʉro'sʉn nʉkin zʉn nʉkʉkusʉngwa ni” kʉyana.","Pondré enemistad entre tú y la mujer,entre tu descendencia y la suya.Su descendencia te aplastará la cabeza,y tú le morderás el talón."
"Iwa a'miari: —“Chʉwí me'zari, gʉmʉsinʉ nʉnkʉtonige'ki cheyrwasindi kwʉn me'ɉuna kinki ʉnté awʉngwa gun nʉndi. Ʉwe'ki micheyrwa mikʉya no'kukwa mikʉngwa na'nʉno”.","A la mujer le dijo:—Multiplicaré sobremaneralas molestias en tus embarazos,y con dolor parirás a tus hijos.Tendrás ansia de tu maridoy él te dominará."
"Iwa cheyrwa key ie'ri: —“A'mia a'no'kuwa me'zari, kʉn imʉga gu' nánʉkwa mikʉyanarwa ʉnga anawawi, iwari má ʉnmikawi yow ka'gʉmʉse'ri ʉntana zʉndi awakiri ʉnnuku'no, iwari akín kukwa mikichonʉkin kinkiri chʉwí me'zari ka'se' kʉpana nʉnkʉnisi mika'niga zʉn nʉgu' nʉnniko” kʉyana.","Al hombre le dijo:—Como hiciste caso a tu mujery comiste del árbol del que te prohibí comer,la tierra va a ser maldita por tu culpa;con fatiga sacarás de ella tu alimentodurante todo el tiempo de tu vida;"
"“Ka'gʉmʉse'ri kʉn pinna ɉuna koti inuga aykʉnʉ zʉn a'ni'nige'ri, kanʉ bonʉya zʉn gʉkwa mikawiri.","te producirá espinos y cardos,y comerás hierba del campo."
"Du kawi nʉrigutʉnha unige' zamʉri nʉgú nʉnniko, ʉnnʉwicha awi eygwi aykwarigʉn ka' ʉnnʉnika awkin ey me'zanʉngwa gun nʉndi” awiri “Ka'se' pari na'bunna gun nʉndi ka' kingwi ʉnnʉnika awnʉnniko” kʉyana.","Te ganarás el pancon el sudor de tu frente,hasta que vuelvas a la tierrade la cual fuiste formado,pues eres polvo,y al polvo volverás."
"Ey uye' cheyrwari, ʉnha'miari Eva ɉwa kʉsana, akín ka'gʉmʉse' pinna chʉká a'zari kuyeyka zaku nánʉngwa na'me.",El hombre puso a su mujer el nombre de Eva porque ella sería la madre de todo ser viviente.
Ey uye'ri Niwipaw Niwisakukuri cheyrwa awiri a'miasindi ana'nuga zʉ kwerusin mʉkʉ winigow awi winʉkicho'si nʉngwa,"Dios, el Señor, hizo para el hombre y su mujer ropas de piel, y los vistió."
"Niwipaw Niwisakukuri eymí keywʉ yana: —“Iwari cheyrwa awiri a'miari niwisin dikin ʉnnisi, inʉ duna awiri du nanu' neyka gun ʉnwinɉwa'sʉndi, ey anawaki eygwi kʉn imʉga anugwe chʉká mika'kusʉkwa ʉnwinga anawʉn nʉnkʉri ákwa ʉnwichu nari ʉnwinku kinʉnno” yana.","Después, Dios, el Señor, se dijo: «El ser humano es ya como uno de nosotros, conocedor del bien y del mal; para ser inmortal solo le falta extender la mano y comer del fruto del árbol de la vida»."
Eymí anʉwa'me zʉn Niwipaw Niwisakukuri wertʉ Edense' pari cheyrwa ana'ga'sa awiri ka'gʉmʉse' cheyrwa ʉngowna'ba kingwi anʉnkʉnikʉn ʉncho una.,"Así que Dios, el Señor, lo expulsó del jardín de Edén, para que labrase la tierra de la que había sido formado."
"Ey anawi nʉngwa cheyrwa awiri a'mia eyma'ba pari ʉnwina'ga'siri, Niwipaw Niwisakukuse'ri wertʉ Edense' ɉwí a'chonʉya kiay zari Niwipaw zʉ gunamʉ ɉina keruwin za'kinuga ɉina wincho' awiri espada gey kʉpuri pinzʉnay buriri mi'nʉn nuga chusana, eygwi wertʉn ʉnchonu'nʉn ʉngwa a'chwi keywʉri, ákwa kʉn anugwe chʉká mika'kusʉkwa sikʉ achonu'nʉn awʉngwasi.","Y después de expulsarlo, puso al oriente del jardín de Edén a los querubines y a la espada llameante que se revolvía hacia todas partes para custodiar el acceso al árbol de la vida."
Abraandi achʉná ʉnnikʉkindi Niwipawse'ri agutarikʉchʉ igunámʉsa awaki nʉnna.,"Abrahán era un anciano muy entrado en años, y el Señor le había bendecido en todo."
"I'mʉnʉ keywʉ nʉngwa Abraandi agunamʉ umʉn birin ka'gesi azey inʉ neyka kʉchuya kʉkari nʉngwa: —“Iwa ga'kʉnamʉ mikʉya uwa mikʉnchunha awnʉngwa ni nʉkʉya ú,","Un día llamó al criado más antiguo de su casa, el que le administraba todos los bienes, y le dijo:—Pon tu mano bajo mi muslo"
"Niwipaw ku'nawa awiri ka'gʉmʉ zʉ paw kʉno'kwʉn nuga'ba nʉgʉmʉsinʉ Isaari, a'mia emi Kanaán kwʉn nu'kwa'ba zanʉsin kʉsa nikʉn neki gwa'su nánʉngwa ni nʉkʉya ú,","y júrame por el Señor, el Dios del cielo y de la tierra, que no dejarás que mi hijo se case con una mujer de este país de Canaán, donde yo habito,"
aɉumeka nʉka'gʉmarigʉn wʉ zoriri nʉsinamʉ genʉn pari i'ngwi a'mia nʉgʉmʉsinʉ Isaazey nari a'guka awkwa” key ie'ri.,"sino que irás a mi tierra, donde vive mi familia, y allí buscarás esposa para mi hijo Isaac."
"Agunamʉse'ri: —“¿Ʉwe'ki a'miari nʉnsin naka'ɉunu nʉndi aziri nikʉnnarwe, kwa mi ka'gʉmarigʉn na'chori nʉna'nekʉ ki migʉmʉsinʉri uzweykwari nʉkʉnno?” key ie'ri.",El criado le respondió:—¿Qué he de hacer si la mujer me dice que no quiere venir conmigo a esta tierra? ¿Tendré entonces que llevar a tu hijo a la tierra de donde saliste?
Abraanse'ri: —“Ʉnne'ki nʉgʉmʉsinʉ eymʉnka nʉngwa uzwey nánʉkwa”,Abrahán le respondió:—¡De ningún modo lleves a mi hijo allá!
"“Niwipaw warinzanʉri, nʉkakʉ zʉn urakʉn, nʉsinamʉ ɉina zʉ ka'gʉmarigʉn pari nʉnha'chunhaye'ri, ema ka'gʉmʉri mi tana ɉinase' a'wesʉnʉngwari nanu'nó, nʉkey ga'kʉnamʉ na'wena gun nʉndi, akingwi nari nʉgʉmʉsinʉzey nari a'mia nunaka awʉngwasiri agunamʉ warinzanʉri masin ga'sa gwiri awnʉnniko”.","El Señor, Dios del cielo, que me sacó de la casa de mi padre y de mi país de origen, que habló conmigo y juró dar esta tierra a mi descendencia, enviará su mensajero delante de ti para que tomes allí esposa para mi hijo."
"“Ey ʉwaki a'miari masin naka'ɉunu gun nʉnnige' nʉngwari, ga'kʉnamʉ nʉkʉnchunhamʉ mika'w nari michukumu nʉnno, ey ʉwe'ki nʉgʉmʉsinʉ nʉngwa eymʉnka neki uzwey nánʉkwa” key ie' nʉngwa","Si la mujer no quiere venir contigo, quedarás libre de este juramento; pero ¡de ninguna manera lleves allá a mi hijo!"
"Abraan zʉ gunamʉri, asakuku Abraandi: —“Yow ga'kʉnamʉ nʉnʉkʉya ʉwari mikʉnchunha awnʉngwa ni” key nʉngwa.",Entonces el criado puso la mano bajo el muslo de su amo y le juró que cumpliría con este encargo.
"Makuruma umʉn dukawa a'gusiri, i'ngwi uga kʉmeyu sí a'si nʉngwa Arám-naharain ayarigʉn Nahor zʉ powru Mesopotamia ʉnzoyana.","Luego tomó diez de los camellos de su amo y, llevando consigo toda clase de regalos de su amo, se encaminó a Aram Najaráin, a la ciudad de Najor."
"Ey awi powru o'kʉrigʉn nare' kingwi twí ʉnzanikʉn nuse', ʉwe'gwi a'mia ɉinari ɉe ʉnkagikʉn wina'chonʉya'bagwi gun zʉnnari. Abraan zʉ gunamʉri posu ɉe a'kuya mʉchey zari kʉmeyu winʉnkʉmechʉn gwasi wina'ɉi nʉngwa.","Cuando el criado llegó a las afueras de la ciudad, hizo arrodillar a los camellos junto a un pozo de agua. La tarde ya estaba cayendo y ese era el momento en que las aguadoras salían en busca de agua."
"Niwipaw gwamʉ ʉnkasisiri: —“Nʉpaw Abraan zʉ paw, iwa ɉwía du nʉkizweingwa nari nʉngunámʉsow, awiri nʉpaw Abraan chʉwí ʉnkʉre'gow, key gwamʉ ʉnka'sisanayu nʉngwa.","Así que oró diciendo:—Señor, Dios de mi amo Abrahán, haz que me vaya bien en este día y muéstrate bondadoso con mi amo Abrahán."
"Emi posu cheynʉn rinhachusiwa ni, gaysinʉ ɉina emʉnke' powruse' zanʉ ɉe winʉnka'gikʉn rina'nige'ri.","Yo estaré aquí, junto a esta fuente, mientras las muchachas de esta ciudad salen a por agua."
"Gaysinʉ amasay gwamʉ ʉnkasisi, só nuzweinnuga kʉchʉnhey ɉe na'kawa ú kʉyani'kwe'ri: —‘Má a'ga awiri kʉmeyu ɉinase' ayeygwi ɉe mika'kowwa ni nʉkʉyeykari’ mi gunamʉ Isaazey nari nʉnka'guna nánʉngwa na'nʉnno, eymí unige' zʉn nʉpaw chʉwí nʉnkʉre'gowki nʉnúgin na'zanʉngwa ni” key amaseyna.","La muchacha a quien yo diga: «por favor, inclina tu cántaro para que pueda beber», y ella me responda: «Bebe, y también voy a dar de beber a tus camellos», esa será la que tú has destinado para tu siervo Isaac. Así podré estar seguro de que has sido bondadoso con mi amo."
"Ey awi eyki Niwipawsin rimasay kʉchunhu' kingwi nare', i'ngwi a'mia só a'gonusi nʉga keywʉ chwanari, Rebeka Betweri zʉ bu'gʉmʉ nʉnna. Iwa Betweriri Milká awiri Nahor, Abraansin winʉnkuya zʉ gʉmʉsinʉ nʉnna.","Aún no había terminado de orar, cuando Rebeca, la hija de Betuel, hijo de Milcá y de Najor, hermano de Abrahán, salía con su cántaro al hombro."
"Rebekari gaysinʉ dukawa nari keywʉri, bema cheyrwasin ku' kingwi neyka keywʉ; posuse' kʉchari sose' ɉe a'gisiri eygwi ʉnnʉnmi'ri ʉnzwein nuse'ri.","La muchacha era muy bella y, además, era virgen pues no había tenido relaciones sexuales con ningún hombre. Bajó a la fuente, llenó el cántaro y ya regresaba"
Abraan zʉ gunamʉse'ri kurenisi zoyanáɉuri: —“Gwamʉ nʉkʉre'si sose' ɉe nuzweinnuga ingʉ na'kawa ú” key ie' nʉngwari.,"cuando el criado de Abrahán corrió a su encuentro y le dijo:—Por favor, déjame beber un poco de agua de tu cántaro."
"Mʉnʉ'gwi só kʉchʉnhey nʉngwa, tegwe ɉe a'gow weri key icho'si akowna'.","Ella respondió:—Bebe, señor mío.Y enseguida bajó su cántaro y, sosteniéndolo entre sus manos, le dio de beber."
"Ey awi Abraan zʉ gunamʉri akín ɉe a'gey nare'ri, gaysinʉse'ri: —“Kʉmeyu ɉinase' ayeygwi ɉe wina'zʉnʉkin wina'gʉngwasi ɉe a'gi'kwa ni” key nʉngwa","Cuando el criado acabó de beber, Rebeca le dijo:—Traeré agua también para que tus camellos beban toda la que quieran."
"mʉnʉ'gwi ana'nuga ɉe a'gʉya zʉnʉnke a'dosiri, re'chona re'chona keywʉ ɉe a'gisiri pin kʉmeyuse' ɉe a'gʉyʉkin keywʉ a'gisi a'dona.","Vació, pues, rápidamente su cántaro en el abrevadero, corrió a sacar más agua del pozo y trajo para todos los camellos."
Ey awi eymí nise'ri Abraan zʉ gunamʉse'ri amasay kʉchʉ nariri ey chwʉn zʉn nu'na: —“Tá kinki Nʉpawri Isaazey nari a'mia a'gusi nʉngunámʉsow ki unʉnno” a'zanʉn nusi nʉngwa.,"El hombre, mientras tanto, la miraba en silencio, preguntándose si el Señor había dado o no éxito a su viaje."
"Kʉmeyu ɉe ʉnwina'gey nare'ri, Abraan zʉ gunamʉri, aniyu oru agutari a'zʉna ʉnka'gusiri Rebekase' misunhá a'yusiri mowga pursera oru agutarikʉchʉ a'zʉna ʉnka'gusiri guná kʉmʉ awiri.","Cuando los camellos terminaron de beber, el hombre tomó un anillo de oro que pesaba unos seis gramos, y dos brazaletes de oro que pesaban algo más de cien gramos para las muñecas de la muchacha,"
—“¿Inʉ zʉ bu'gʉmʉri nʉnʉnkwe? ¿Mikeynakʉ nʉgunamʉ ɉinasin iwa seia rinhachusʉkweyri ey nʉkʉnʉnno?” key ie'ri,y le dijo:—Dime de quién eres hija y si habrá sitio en la casa de tu padre para pasar la noche.
Ase'ri: —“Milká awiri Nahor zʉ gʉmʉsinʉ Betweri za'kinuga zʉ bu'gʉmʉ narwin”.,"Ella respondió:—Soy hija de Betuel, el hijo de Milcá y de Najor."
"“Niwikeynakʉri rinhachusʉkwey zariri, kʉmeyu zamʉ geyza kanʉ nenʉn eykʉchʉ kuya ni” key ie' nʉngwari.","Y añadió:—En nuestra casa hay paja y forraje en abundancia, y también hay sitio para pasar la noche."
Abraan zʉ gunamʉri biwkʉnʉ cho'si Niwipaw awʉnkawa rekʉkusiri:,"Entonces el hombre se arrodilló y adoró al Señor,"
"—“Niwipaw Abraan Zʉ paw, awʉnkawa minkʉre'gowin, nʉpaw Abraan chʉwí nʉnkʉre'gow awiri, asin kinki nʉnari, Abraan zʉ sinamʉ sikʉkin nʉnʉnhunaka awaki nʉnuge'ri” key amaseyna.","diciendo:—¡Bendito sea el Señor, el Dios de mi amo Abrahán, que no ha dejado de manifestar con mi amo su amor y su fidelidad guiando mis pasos hasta la casa de sus parientes!"
"Ey anawʉn nukʉkindi Rebekari azakusikʉn kurenisi zoriri, azaku yow ana'zʉnneykari anʉkʉya uye'ri -",La muchacha corrió a casa a contárselo todo a su madre.
"Rebekasin ʉnkwʉya Labanse'ri aniyu awiri pursera kʉmʉnusi nasiri, Abraan zʉ gunamʉse' amaseyna yʉn nugari yow ino'kwa gun uye'ri, Labandi posu gakakʉ Abraan zʉ gunamʉ awiri kʉmeyusin rinʉnna'me, eymekʉ takʉn keywʉ zoyanaɉu nʉngwa.","Rebeca tenía un hermano llamado Labán. Este, apenas vio el anillo y los brazaletes de su hermana y oyó contar todo lo que aquel hombre le había dicho a Rebeca, salió corriendo hacia la fuente en busca del hombre. Al llegar, lo encontró con sus camellos junto a la fuente."
"Labanse'ri: —“Nʉ keynakʉ zóya awʉndi, Niwipawri du kawi mingunámʉsa gun awaki nukʉndi ¿Yari ʉnke o'kʉrigʉndi rinhachusʉko? miwizey nari awiri kʉmeyu ɉinazey nenʉn ayeygwi yow inʉ du ʉnzakusanarwa gun nʉndi” key ie' nʉngwa.","Y le dijo:—Ven, bendito del Señor, no te quedes ahí fuera. Ya he preparado alojamiento y un lugar para los camellos."
Abraan zʉ gunamʉri urakʉse' wʉ zoriri. Eymekʉ Labandi kʉmeyuri yow ʉntika awi nʉngwa zamʉ winʉka'sa nenʉn awiri Abraan zʉ gunamʉ awiri agunamʉ ɉinasin kʉta winʉnchukwʉngwasi ɉe winʉkunaka nenʉn awi.,"El hombre entró en la casa. Enseguida Labán desaparejó los camellos, les dio agua y forraje, y llevó agua para que el criado de Abrahán y sus acompañantes lavaran sus pies."
Zamʉ ka'kumey agakowye'ri Abraan zʉ gunamʉri: —“Eymí na'zari na'kwin ya uwʉn zʉndi zamʉ gu' nʉnnarwe” ie' nʉngwa. Labanse'ri asey uweri key ie'ri.,"Cuando le ofrecieron de comer, el criado dijo:—No probaré bocado hasta que no diga lo que tengo que decir.Labán le dijo:—Habla."
“Nʉndi Abraan zʉ gunamʉ narwin keywʉ iri.,Y él dijo:—Soy criado de Abrahán.
"Niwipawri agutarikʉchʉ nʉpaw Abraandi igunamʉsi gunti nowmʉsinʉ re'gow gun awaki nukʉndi: Chiwa, paka, oru, plata, awi keywʉri gunamʉ cheyrwa, gunamʉ a'mia, kʉmeyu awiri buru nenʉn a'weki gun nukʉndi.","El Señor ha bendecido mucho a mi amo y lo ha colmado de riquezas; le ha dado ovejas y vacas, oro y plata, criados y criadas, camellos y asnos."
"Awi keywʉri Sara azey a'miari, achʉná kawi gun gʉmʉsinʉ kʉgosanari, nʉpaw Abraan ʉnwicha unige'ri pin inʉ azey neykari agʉmʉsinʉse' anʉkʉchukuma awʉngwa gun nʉndi.","Y Sara, su mujer, siendo ya anciana, le ha dado un hijo que lo heredará todo."
