way,esp
"Ma’aka müle ’uyuule toulian, onjulaashi taya juulia, alu ’usa jiale te ’rüin e müirüin aka taya , ashaitajaashi taya motsamüinchon jümaa.","Si eran más grandes que yo, me escondía  de ellos,  pero si yo veía que eran como yo, jugaba un rato con ellos."
"—Ekirajüikalee, ¿jarai nian? Püküja tamüin nüchiki tanoujaiwa nünain —nümakalaka chi mo'upü'ükai nümüin Jesús.","—Dime quién es, Señor, para que crea en él."
"Jütüjaweerü aa'u joolu'u jaashaje'etpa tü karaloukta tashajakat jümüin, sünain tayain atüjaaichipain saa'u joo tü naa'inrüinjatkat chi Maleiwakai nüka Cristo, tü nnojotkat sütüjaain aa'u wayuu paala.",Leyéndolo podrán comprobar cuál es mi conocimiento de ese plan secreto realizado en Cristo.
"Alu'ujasa piakai, anakaja müleka ayatüle pia sünain tü ekirajünakat anain, tü pünoujakat anain, süka pütüjaain saa'u sünain shiimüin tü wamakat wayakana na ekirajakana pia.","Por tu parte, permanece fiel a lo que aprendiste y aceptaste. Sabes quiénes fueron tus maestros,"
"Shiasa süka wattain saalin tü wayuu okotchajaakalüirua nünainmüin, o'otooshi nia sulu'u wane anua. Nüikkalaakalaka süpüla ekirajaa yala sulu'u shirokujee tü palaakat. Otta tü wayuukolüirua, sha'washawatsü yaa sotpa'a.","Se reunió tanta gente en torno a él que decidió subir a una barca y sentarse en ella, mientras la gente se quedaba en la orilla."
"Maa aka na'atüin wane surulaat tü nüsapaatse atkaayakat süpüla yapainjachin nia süpüla atkawaa, anakaja yapale jiakana süpüla aküjaa tü nüchiki Maleiwa anakat atüma saa'in wayuu.",y calzados los pies con el celo por anunciar el evangelio de la paz.
"Akanasa'a manoujüinyeein jia tanain, maa aka tü tamayütkat, mayaashije ji'rüin taya.","Pero ustedes, como ya les he dicho, no creen a pesar de haber visto."
"Alatüshi nia sulu'upünaa tü pueulokalüirua sulu'ukat tia mmakat sünain akatsinjaa naa'in na anoujashiikana süka wainma pütchi. Je yalejee, o'unüshi chamüin Greciamüin.","Recorrió aquella región, confortando a los fieles con abundantes exhortaciones, y finalmente llegó Grecia,"
"Kettaapa nünüiki Jesús namüin na nikirajüinkana, nejetakalaka mmolu'u süpüla naainjain wane pootshi. Nushulerakalaka shia saa'u no'u chi mo'usaikai sümaa nümüin nümüin:","Dicho esto, escupió en el suelo, hizo un poco de lodo y lo extendió sobre los ojos del ciego."
"Shiasa susotapa, julumaatüsü sütüma tü ka'ikat süka arülain tü mmakat süpüla tü suuralakat.","pero en cuanto salió el sol, se agostó y, al no tener raíz, se secó."
"Müshii aka jia saa'in sütüna wunu'u sa'akajatü mojuui eekai shi'yotoonüin sümaa shi'itaanüin yaa miichipa'a sünain süsa'a wane wunu'u ekünaajuui achonlu süpüla kachoinjatüin tü sütünakat. Akaajaa na judíokana, müshii aka naya saa'in sütüna tü wunu'u ekünaajuuikat achon. Oshottünüsü sünainjee tü süsa'akat süpüla ji'itaanajanain jiakana shii'iraka.","Es verdad que algunas ramas fueron desgajadas y que entre las que quedaban has sido injertado tú, que eras olivo silvestre, compartiendo así la raíz y la savia del olivo."
"sünain nümüin namüin:—Ju'una samüin eemüin tüsa pueulokat. Jikerolapa sulu'umüin, ji'reerü kapüin wane püliikü oo'ulaka chi süchonkai sü'ütpa'a. Jüsiwateerü tü süpükat süpüla jajattüin naya tamüin yaamüin.","con este encargo:—Vayan a la aldea que está ahí enfrente, y enseguida encontrarán una borrica atada, y a su lado un pollino. Desátenlos y tráiganmelos."
"Tawalayuwaa, müleka tantataarüle joolu'u jünainmüin sünain ta'waajüin chi Maleiwakai süka pütchi me'raajuukat sütüma wayuu, ¿kaseerü saapaka jümüin? Wanaa sümaa chapü'üin taya ja'aka sünain ekirajaa, takaaliijüin jia süpüla jiyaawatüin saa'u tü nüchekakat chi Maleiwakai jüpüleerua, sükajee taapirüin jia nütüma chi Maleiwakai, je sükajee taküjain jümüin tü nii'iyatakat paala tamüin.","En concreto, hermanos, supongan que yo los visito y que me dirijo a ustedes utilizando ese lenguaje misterioso. ¿De qué les aprovecharía si no les comunicase alguna revelación, algún conocimiento, algún mensaje o alguna enseñanza?"
"Namakalaka na nikirajüinkana nümüin:—Ekirajüikalee, mataashi pu'utüneekai aa'in süka ipa natüma na laülaayuu judíokana cha'aya Jerusalén. ¿Jamüinjachi püle'ejeeka'a joolu'u chamüin? —namakalaka.","Los discípulos exclamaron:—Maestro, hace bien poco que los judíos intentaron apedrearte; ¿cómo es posible que quieras volver allá?"
"Iche jia nünain Cristo süpüla jiyaawatüinjatüin waneepia jaalin nüpüla Maleiwa. Je saa'u nümüliajüinapain jia chi Wasenyotsekai Jesucristo, anakaja jüchecherüle jaa'in süma'inru'u ja'atapajüin nikeraajüin tü naa'inrakat süpüla eeinjanain jia nümaa süpüla ka'ikat süpüshua.","y manténganse en el amor de Dios, esperando que la misericordia de nuestro Señor Jesucristo los lleve a la vida eterna."
"Je kettaapa tü eküütkat, nüjütakalaka waneeshia chi nipiuunasekai nanainmüin na eenajiruushikana paala: ‘Jalaina jümaala, kettaaitpa tü eküütkat jüpüla’, nümakalaka namüin.","Cuando llegó el día de la cena, envió a su criado para que dijera a los invitados: «Vengan, que ya está todo preparado»."
"Je Maleiwakai, nüso'ire'era aa'inchi nia. Mayaainje'e müliain Jesús süpüla ouktaa, süchikijee tia, Maleiwakai niyu'lüin nia sa'akajee. Nnojoishi ayatüin ouktüin nia süka pülashin chi Maleiwakai suuliale'eya tü ouktaakat.","Pero Dios lo ha resucitado, librándolo de las garras de la muerte. Y es que no era posible que la muerte dominase a aquel"
"Te'rakalaka wane apünüinsüirua yolujaa sünain müin aka saa'in eperü'üi, ojuittüsü wane naanükülu'ujee chi kayuushikai, oo'ulaka wane naanükülu'ujee chi palajachikai wanülüü, chi kasipalakai nikiinain, oo'ulaka wane naanükülu'ujee chi chiiruajachikai wanülüü, chi e'ike'erüikai wayuu.","Y vi cómo de la boca del dragón, de la boca de la bestia y de la boca del falso profeta salían tres espíritus inmundos que parecían sapos."
"Shiasa süchikijee nüntüin Jesús Jerusalénmüin, nikerotokalaka sulu'umüin tü a'waajüleekat Maleiwa. Eesü nüpüla wane wayuu oikkaasüirua sünain süikkaain tü mürüt o'utinnajatkat aa'in nümüin Maleiwa, je na ayalajüshiikana. Nujuittirakalaka naya anooipa'amüin. Nujunnajakalaka nemeesain na a'wanajaaliikana neerü oo'ulaka neinase na oikkaaliikana wuchii toomasü.","Llegaron Jerusalén y, entrando en el Templo, Jesús se puso a expulsar a los que allí estaban vendiendo y comprando. Volcó las mesas de los cambistas de moneda y los puestos de los vendedores de palomas,"
"Anakaja jünoujüle tü tamakat jümüin sünain sa'aniraain takuaippa nümaa chi Tashikai je sünain sa'aniraain nukuaippa tamaa. Müleka isale shia jüchiki jünoujain, jünouja shia tamüin sünainjee ji'rüin tü kasa anasü taa'inrapü'ükat, tü nütüjakat apüleerua Maleiwa nümüiwa.","Deben creerme cuando afirmo que yo estoy en el Padre y el Padre está en mí. Den crédito, al menos, a las obras que hago."
"Je kettaapa süka'iya tü a'ttieekat süpüla sütpajünüin, nüjütüin wane nüchepchia nanainmüin na aa'inmajüliikana sünain maa namüin: ‘Anakaja juluwataale tamüin süpüshi süchon tü ta'ttia jükotchajalakat, tü tamüinjatkat jütüma saa'u takoroloin shia’. Otta chi nüchepchiakai, ashe'ejünüshi natüma na aa'inmajüliikana. Ajütajaanüshi sümaa nnojolüin kasain najapüipain natüma.",En el tiempo oportuno envió un criado a los labradores para que le entregaran la parte correspondiente del fruto de la viña. Pero los labradores lo golpearon y lo mandaron de vuelta con las manos vacías.
"Oponojoosü ma'i naa'in Jesús sütüma tü nümakat chi sülaülashikai surulaat. Ajununtaashi joo sünain nümüin sümüin tü wayuukolüirua wattakat saalin eekat nümaa:—Miyo'utaaleeja'a nünoula chi sülaülashikai surulaat tanain. Nnojoishi eein wane makai aka naa'in sünain anoujaa tanain, ja'itakaja ne'e na'aka na wayuukana Israelkana —nümakalaka Jesús namüin.","Al oír esto, Jesús quedó admirado de él. Y dirigiéndose a la gente que lo seguía, dijo:—Les aseguro que ni siquiera en Israel he encontrado una fe tan grande como esta."
Yaapünaa,Por aquí
Eetaashi laülaakai joyototaain nüpüla julu’u wanee süi.,Él encontró al viejo sentado en un  chinchorro.
"Eekalaka wane jierü kepiasü cha'aya aashajaasü pütchi griego. Sirofeniciaje'ewat shia. Kale'eru'usü yolujaa süchon tü wayuukot. Je sütüjaapa naa'u Jesús sünain nüntüin, antüsü shia nünainmüin sünain süsapainyo'ukain nümülatu'u sünain süchuntüin süka süpüshua saa'in shii'iree nujuittirüinjatüin tü yolujaakat suulia tü süchonkot. 27Nümakalaka Jesús sümüin tü jietkat:—Emirainjana palajana süchooin wane wayuu. Nnojotsü anain müleka saapünüle tü shiküinjatkat sümüin tü etkalüirua —nümakalaka. 28Sümakalaka nümüin:—Aa, shiimüin Ekirajüikalee, ayatapaja'aya ne'e a'lumujüin chi etkai tü ojutuusükat saa'ujee nemeesain na ekaashiikana —sümakalaka. 29Nümakalaka Jesús sümüin:—Tamüsü paala pia: Anakaja müleka püle'ejüle pipialu'umüin. Anaitpa tü püchonkot saa'ujee tü pümakat tamüin, ojuittüitpa tü yolujaakat suulia. 30Su'unakalaka joo tü jietkat shipialu'umüin sünain eein süpüla tü süchonkot sulu'u su'ula sünain anaitpain shia. Nnojolüitpa tü yolujaakat sünain.Anashi nütüma Jesús wane wayuu manüisai sümaa mache'ein 31Shiasa süchikijee tia, nu'unakalaka Jesús sulu'ujee tü mmakat kalu'ukot tü pueulokat Tiro. Alatüshi nia sulu'upünaa tü pueulokat Sidón süpüla nüntüinjachin eemüin tü palaakat Galilea. Je chajee cha'aya, o'unüshi nia eemüin tü mma kanüliakat Decápolis. 32Nüntinnakalaka nünainmüin Jesús wane wayuu mache'esai. Kapüleesü nümüin aashajawaa. Nachuntakalaka na wayuu antitshiikana nümüin Jesús shii'iree ni'itaain najapü nünain süpüla anainjachin nia nütüma. 33Najattakalaka Jesús chi wayuukai sa'akajee tü wayuukolüirua. Ni'itaakalaka nejepira sulu'u nüche'e chi wayuukai. Nejetakalaka saa'u nejepira sünain nushulerüin sünain niyee chi wayuukai. 34Niirakaakalaka Jesús iipünaamüin nümüin Maleiwa sünain süsanalüin naa'in. Nümakalaka nümüin chi wayuukai: “Efata”. “Jutata mata püche'e”, malu'ut tia. 35Je wanaa ma'i sümaa tia, aapatüjü'iya je analeesia naashajaaya. 36Otta müshia Jesús, nüchiajaakalaka na wayuukana suulia na'walakajüin süchiki tü ne'rakat. Mayaainje achiajaanüin naya suulia aashajawaa, yooto'oin müshii süchiki 37süka ponoin ma'i naa'in tü ne'rakat. “Anashaatasü ma'i süpüshua tü naa'inrakat Jesús. Chi eekai mache'ein, kache'eshi nütüma. Chi eekai manülin, kanüishi nütüma”, müshii naya sünain yooto'oin namüin sainküin mma.","Una mujer, cuya hija estaba poseída por un espíritu impuro, supo muy pronto que Jesús estaba allí y vino a arrodillarse a sus pies. La mujer era griega, de origen sirofenicio, y rogaba Jesús que expulsara al demonio que atormentaba a su hija. 27Jesús le contestó:—Deja primero que los hijos se sacien, pues no está bien quitarles el pan a los hijos para echárselo a los perros. 28Ella le respondió:—Es cierto, Señor; pero también es cierto que los perros que están debajo de la mesa comen las migajas que se les caen a los hijos. 29Jesús, entonces, le dijo:—Por eso que has dicho puedes irte, pues el demonio ya ha salido de tu hija. 30La mujer regresó a su casa y encontró a su hija acostada en la cama y libre del demonio.Curación de un sordomudo 31Jesús salió de nuevo de la región de Tiro y, pasando por Sidón, se dirigió al lago de Galilea a través del territorio de la Decápolis. 32Estando allí, le llevaron un hombre que era sordo y tartamudo, y le rogaron que pusiera su mano sobre él. 33Jesús se llevó al hombre aparte de la gente y, cuando ya estaban solos, le metió los dedos en los oídos y le tocó la lengua con saliva. 34Luego, mirando al cielo, suspiró y exclamó:—¡Effata! . 35Al punto se abrieron los oídos del sordo, se le desató la lengua y pudo hablar correctamente. 36Jesús mandó a los presentes que no contaran a nadie lo sucedido; pero cuanto más se lo mandaba, más lo divulgaban. 37Y la gente decía llena de asombro:—Este lo ha hecho todo bien: hace que los sordos oigan y que los mudos hablen."
Nürütkaakalaka Jesús sünainmüin tü sikikat. Naapaakalaka wane pan sümaa naapüin shia namüin na nikirajüinkana. Akaata'aya tü jimekat nütümaya.,"Jesús, por su parte, se acercó, tomó el pan y se lo repartió; y lo mismo hizo con los peces."
"Müsü nanüiki sütüma mmolüin naya seema tü namakat paala na laülaayuu judíokana, tü makat: “Chi eekai kapülain naa'in nünüiki Jesús sünain niain Cristoin chi Nüneekajalakai Maleiwa, müichia mekerolüin nüchikua sulu'umüin tü ekirajüleekat”.","Los padres contestaron así por miedo a los judíos, pues estos habían tomado la decisión de expulsar de la sinagoga a todos los que reconocieran que Jesús era el Mesías."
Aneekünüshi taya nütüma Maleiwa süpüla taküjainjatüin nüchiki chi O'tte'erüikai namüin na gentilekana. A'yataashi taya nümüin Cristo Jesús naa'ujee na gentilekana shii'iree talatüinjachin Maleiwa namaa nanoujapa nünain sümaa nakatannüin suulia naainjala nütüma chi Naa'inkai Maleiwa.,"de ser ministro de Cristo Jesús entre las naciones, ejerciendo el oficio sagrado de anunciar el evangelio de Dios, a fin de que los paganos se presenten como ofrenda agradable Dios, consagrada por el Espíritu Santo."
¿Jaralü alü'jüinjatka wayuunkera?,¿Quiénes van a llevar muñecas de barro?
"Je wanaa sümaa yaain shiiwa'ajaain naa'in Pedro sünain nüchaje'erüin naa'in sünain jamalu'ulüin tü ee'iyalaakat nümüin, nantapaatakalaka na wayuu nuluwanaajalakana Cornelio so'ulu'umüin nipia Simón eejachire nia. Süka nasakiijain sünain, nanta anainrü.","Estaba Pedro perplejo preguntándose qué significado tendría la visión, cuando los enviados de Cornelio, tras averiguar dónde estaba la casa de Simón, se presentaron a la puerta"
Asüshi taya uujolu shiyatapünaa iita.,Yo bebí media totuma de chicha.
"Wainma wayuu eekai nnojolüin sütüjaain saa'u saalii nüpüla Maleiwa sükajee nnojolin shi'rüin nia. Müleka aire na wayuukana wapüla, nayaawateerü aa'u sünain eein chi Maleiwakai wamaa je alin naya nüpülaya. Je sükajee tia, kettaasü tü nüchekakat chi Maleiwakai wapüleerua.","Es cierto que jamás alguien ha visto Dios; pero, si nos amamos unos a otros, Dios permanece en nosotros y su amor alcanza en nosotros cumbres de perfección."
¿Jalapu'ushi  a’yataain  puwala yaa?,¿Dónde suele trabajar tu hermano?
"Anuu tü tachuntakat apüla jaa'u nümüin chi Maleiwakai: Achuntüshi taya nümüin süpüla koo'omüinjatüin jaalinjiraa jüpüla. Je achuntüshi süpüla jütüjaainjatüin saa'u tü nüchekakat Maleiwa jüpüleerua, sümaa jiyaawatüinjatüin saa'u tü jaa'inrakat müleka analein je müleka mojulein,","Y esta es mi oración: que el amor que tienen crezca más y más y se traduzca en un profundo conocimiento experimental,"
"Anneera'ala eeka tama'ana, nnojotsü paa'a tama'ana.","Poseo únicamente carnero, no tengo vaca."
"Jia a'wanajaainapakana akuaippa nütüma Maleiwa, gentilekana oo'ulaka judíokana, saa'u jüüjüüin jia sümüin tü tekirajakat anain, achuntüshi joo taya nümüin Maleiwa süpüla nümüliajüinjanain jia je süpüla naapüinjatüin anaa jümüin.","Paz y misericordia a cuantos se ajusten a esta norma, y al Israel de Dios."
Mmolu Ꞌu,Abajo
"Saalinjee tü saainjalakat, antalaa meerü müliaa sünainmüin.Je sütüma tü müliaakat, mojeerü ma'i saa'in tü wayuukolüirua cha'ayasüka ouktüin süpüshije süka alin jamü.Aja'lajaa meeria washirüükat sütüma.Ta'ajireerü suulia süka pülashin ma'i tayakai chi Maleiwakai süsalakai atüma saainjala”.","Pero en un solo día vendrán sobre ellalas calamidades que tiene merecidas—muerte, luto y hambre—y quedará abrasada por el fuego.Poderoso es para ello el Señor Dios que la condenó.Lamentación ante la ruina"
"Nnojoliishii waya eenakünüin nütüma chi Maleiwakai süpüla yarüttüinjatüin wakuaippa, shia süpüla wakatalaainjanain nümüin sümaa woo'ulaain suulia kaainjalaa.","Pues no los ha llamado Dios a vivir en la impureza, sino como consagrados a él."
"Süka emetulüin ma'i saa'in shi'ipa'aya tü aa'ayajirawaakat, chi sülaülashikai surulaat mmotsü naa'in naa'u Pablo suulia neewainjain nia sümaaya no'utüin naa'in na wayuukana. Neenajirüichikalaka wane jerasüirua surulaat süpüla nayu'lajachin Pablo yalejee otta no'unirajachin nia nuchukua'a sulu'umüin tü shipiakat surulaat.","Como el conflicto se agravaba, el comandante empezó a temer que descuartizaran Pablo; ordenó, pues, a los soldados que bajaran a sacarlo de allí y que lo llevaran a la fortaleza."
