arh,esp
"Say gwitiri jina na’ muchusa uyun a’dana unawame. ¡Azi na’mery niwi zaku seynekun a’tunhey azoyo! ¡Azi na’mery «avión, caro» gawun anuko, awiri i’niki duna’nu neyka je’swise’ kuwitesi azoyo! ¡emari duna’nu’ neyka achun neki anuko name’! ¡Azi name’ a’nokwu no! Warin durunun nusi, chuwe’ riwari asey unawa na’no. ¡Búntikunu a’kari awun nuga wa’mu íkimey azoyun kuzanu’ ki no miwise’ miwi- kujunagwi uwa! ¡Ay! ¡Gwia, kawu jina; miwise’ miwikunisi awungwa zu’n warunhu’ nari; emi ka’gumuse’ kwey uweykari pinnase’ mika’mukana awungwa zu’n warunhey zoyamu kau’ nuno! Ey uyeri nungwari, gwitiri jina emey nukein: ¡Mari ínuki a’tunhey zoya nuwasain ki nu nu’kwe! ¡Niwi zaku du a’zari zweingwa sirigun! ¡Eyma kinkiri ga’kunamukin zu’n ni, eyma kinkiri chuwi neky niwi kuniku’ ni! Tukin pariri, gwitiri jinari o’ wina’zari jwawika sikukin un punay na’zari komusin nungwi gwi, nunchuchu’, guchu guchu nukuwi’wi awi paperi nánukin nunhawi. Gwitiri jina wichun nugin wina’sun uye’ri nuchusa awiri jumu a’nisi emey wina’kunna: ¡eyma nanuyeykari, manunka’ unisi ukumuya kwa a’chu nari, uya juga’si awun nugeykazey ni! Ema ga’kunamusin ujwa a’nanuga jina kunkunun kwuya Chow chow kunakun gwasi emey win yana. Unkuwiu’ nari, ingu muna’ zanika uye’ri, a’nugwe’se zun na’muchi, emi unwa’si uwaba, kagumu dunari unkuwarunhey awkwa sirigundi,­ —¡BIRIN UNZANIKA AWAKI NUSIN! Chuwi riwari wa’si awkwa ni’nari, emi a’nanuga jina wichana wa’na wa’na uweyka, wamu ka’se; kanuya du nanu’ neyka wina’bunuya’me. Ey uye’ri na’muchi a’kana ukwin ka’se gaka nari, warin kunawa duzanu’ na chwun nusi: —¡Aaaaaaaaaaaaayyy, nekiiiiiiiiii! Wichukwey na’zari, emey yukwa nukunisin: —¡Aaaaaaaayyyyyyyy!... KURIWIUKWA NEYKA: Du nanu’ neyka nakun nugeykari, Iku jinase keywu awun nuga nun, uya juga’sa awkwey ni a’zuna nungwi; ey uwe’ki, i’ngwiri, wa’kuneyka nun, inu neki anukuwanu’ neyka nun, wa’mu sun nu’kwin a’zanu’ nari zoya.","Ayer me hirieron los buitres porque les había llamado la atención: «¡¿Por qué le hacen daño a la madre Tierra?! ¡¿Por qué construyen aviones, carros y botan basura al río?! ¡¿Acaso no se dan cuenta del daño que están cometiendo?! ¡¿Por qué no entienden?!», dije yo volando con tristeza. «¡No se dan cuentan de que contaminan el aire, el mismo que ustedes respiran! ¡Ay! Hermanos, no piensen en sus intereses. Piensen en el bien de todos los miembros de nuestro mundo». Entonces ellos, los buitres, me respondieron: «Tú hablas sobre la contaminación, sobre el bien a la naturaleza. ¡Eso es pura teoría, eso no nos importa!». De repente todos los buitres me  asaltaron con esa furia que quemaba mi corazón. Me arañaban, me picoteaban, me rasgaban la piel como si fuera papel. Los buitres vieron que yo estaba muriendo. Me soltaron y gritaron a todo pulmón: «¡Eso es para los que se atraviesan en nuestro camino!». Con esas palabras intimidaban a los otros animales que estaban en la selva. Después de un largo tiempo inconsciente, hoy despierto con un dolor en el alma, y a pesar de lo que yo les había dicho sobre el bien a la tierra,  vi que ya era demasiado tarde. Dolía ver cómo los otros animales caían muertos, asfixiados con el aire contaminado. Entonces grité con dolor, tirado en el suelo y con la mirada al cielo contaminado: «¡Aaaaaaaayyyy, noooooo!». Agonizando, grité: «¡¿Por qué no se dan cuenta?!». «¡Aaaaaaaayyyyyyyyyyy!...»."
"Uye'ki ikʉse'ri, Pabluri eymí í asʉya winino'kuyasindi: —“Eyma cheyrwa kinkiri eygwi ingumʉn kweyza neki nanu'ri nanu'kinʉnno mʉnʉ' kʉchunha zʉn awkweyri nanu'kinó” wina'kanʉnpʉnna.",Hasta aquí todos habían escuchado con atención; pero en ese momento comenzaron a gritar:—¡Fuera con él! ¡No merece vivir!
"ga'kunamu constitución- se' a'nikwuya; ínuki ""derecho, ley, estado, autoridad, ciudadanía, democracia, etc","los símbolos de la casa, del cuerpo, de las direcciones del cósmos, de la firmeza, de la palabra sagrada como compromiso, y tantos otros, fueron así utilizados para este nuevo uso, así como lo fueran, en el nacimiento de la forma escrita del derecho donde quiera que apareciera"
"E' seia kingwiri Abimeleri kʉmʉse' re'kʉwikumeyri: —“A'mia ihákuya gun nʉnkʉgukaki nukʉndi nʉwicha awʉngwa gun neri, Niwipawri nʉkʉyʉn a'zari” re'kʉwikumana.","Pero aquella noche Abimélec tuvo un sueño, en el que Dios le dijo:—Vas a morir a causa de la mujer que has tomado, porque ella es una mujer casada."
"trigu buntikʉnʉse' swanay kawari koga ware, trigu dudute kawiri dʉku dʉku kawari ʉnwinga ʉwin a'zare'ri, faraondi anʉkuwirina uye'ri, kʉmʉrin keyna'zano a'zare'ki.",Y las espigas secas devoraron a las siete espigas hermosas y granadas.En eso el faraón se despertó y se dio cuenta de que solo era un sueño.
Ey awi nʉngwari ga'kumana ɉinari inʉ ʉnwinu'neykari yow Jesuse' ʉnwinʉkuwʉsa una. Ey uye'ri Jesuse'ri ingʉ aykʉnʉ i'ngwi powru Betsaida ayekʉ ʉnwinuzoyana.,"Cuando volvieron los apóstoles, contaron a Jesús todo lo que habían hecho. Jesús se los llevó aparte, a un pueblo llamado Betsaida."
Uye'ki ase' keywʉ neki ʉnga'w nari agʉmʉsinʉ Salomonse' ʉngowna na'nó.,"Sin embargo, fue Salomón quien lo construyó;"
"Ey uye' nʉngwa, eymí ano'kuyasindi, niwi awiri Sesarea zanʉsindi, Pabluri Jerusalén neki zwei' nánʉkwa keykumey gwamʉ ʉnka'sikumaye neki.","Al oír esto, tanto los creyentes de la localidad como nosotros rogamos a Pablo que no fuera a Jerusalén."
Nasíse' a'kawkwasi awʉtari a'zari ʉngeyka awkwey zanu'kinare”.,Este perfume podía haberse vendido por muy buen precio y haber dado el importe a los pobres.
"Isaberiri, Mariase' amasʉya no'kwʉyayri, mʉ gun nʉnnari ziziri dʉma' dʉma' a'zʉna sindi, Isaberiri Anugwe Dunase' asáyʉn gwa'siri,","Por aquellos mismos días María se puso en camino y, a toda prisa, se dirigió a un pueblo de la región montañosa de Judá."
Ey anawi nʉngwari Egiptu pari ʉnwina'chori ʉndizoyanari gunti Kanaán akakʉ Jakobu keynakʉ ʉnwinkinkumeyri,"Ellos salieron de Egipto y llegaron a la tierra de Canaán, donde se encontraba su padre Jacob,"
"Ey uye' Jakobuse'ri: —“Mazey nari, ana'nuga du mikʉchwi mi gunamʉ nari ni'narwa kinkiri du ey migʉnku kinó.","Así que le propuso:—Dime el salario que quieres ganar, y yo te lo pagaré."
"Ʉweki eygwi chʉká ʉnna'zanika unige'ri, miwe'sanusi Galilea zwein nukʉnʉngwa gun neri” winʉkey ie'ri.","Jesús les dijo entonces:—Esta noche todos ustedes me abandonarán, porque así lo dicen las Escrituras: Heriré al pastor y se dispersarán las ovejas del rebaño."
Ʉnke diwʉnkiné zʉn nʉyay kʉzʉnna'me niwigʉnchona awa'ɉunin keykumey keywʉ a'zasikumana.,Pues nos estás llenando los oídos con extrañas ideas y queremos saber qué significa todo esto.
"—“¿Miwise'ri Kristuri azi warunhakumʉyari no? ¿Inʉse' pari nákʉn nugari nʉnno?” winʉkey ie'ri,ikʉnha'se'ri: —“Dawi tana nari arukʉn nuga naní” winʉkʉyana.",—¿Qué piensan ustedes acerca del Mesías? ¿De quién es hijo?Le contestaron:—De David.
Ey awi e' ɉwia'se' kingwiri Isaak zʉ gunamʉ ɉinari posu ʉnwingawʉn nʉ'na'bari ɉe winʉka'chona una í ga'kʉyʉn keywʉ rina'na.,"Aquel mismo día los criados de Isaac vinieron a darle noticias del pozo que estaban cavando, y le dijeron:—Hemos encontrado agua."
"Ey anawi Enori, Irad za'kinuga keywʉ gʉmʉsinʉ kʉnʉnna, iwa Irase'ri Mehujael za'kinuga gʉmʉsinʉ kʉnʉnna, iwa Mehujaelse'ri Metusael za'kinuga gʉmʉsinʉ kʉnʉnna, iwa Metusaelse'ri Lamek za'kinuga gʉmʉsinʉ kʉnʉnna.","Enoc engendró a Irad, y este engendró a Mejuyael. Mejuyael engendró a Metusael, y este a Lámec."
Ey ʉwasindi anʉ anʉkʉkuma awiri anámʉse' uye'ri Jesuse'ri inʉ gʉkweyna a'kawow gwa'na.,"Y el espíritu volvió a la niña, que al instante se levantó. Y Jesús ordenó que le dieran de comer."
"inʉri tá nánʉya kinkiri niwi ɉwawikase' niwe'nisiri, niwisin kinki nanʉngwa zʉn gun nʉndi.","Compartimos, en efecto, la verdad que permanece en nosotros y nos acompañará siempre."
"“Minhúmʉri migʉchʉ zʉn arampʉra gun nʉndi; ʉweri umʉri duna ki me'nikwʉndi gʉchakʉkin arampʉra wa'kʉya zana'ri na'nʉnno,","Los ojos son lámparas para el cuerpo. Si tus ojos están sanos, todo en ti será luz;"
"Ey awi winzey nʉngwari, barku umʉn rʉn a'zanikʉngwasiri trigu nenʉn ɉiwʉse' kʉwitesi rizweinpʉnna.Barku ʉngʉrʉnna",En el barco estábamos en total doscientas setenta y seis personas.
"Uye'ri Jakobu Labán keywʉ keyri: —“Ɉweɉwe' nari neki mibu'gʉmʉ ɉina nʉnʉnguka awizay na'zari zʉn chowchu nʉkʉnasin,","Pero si te marchas porque añoras la casa de tu padre, ¿por qué me has robado mis dioses?"
a'mia ɉinari aya'ba pari kurenisi wina'chori winigakumá zʉn wina'zanamʉsin deydey zʉn gun wina'zare' kinkiri inʉse' kineki winʉke'ykʉchʉ nari rizoyanab.Jesuri María Magdalenase' ka'chunna(Jn. :-),"Las mujeres salieron huyendo del sepulcro. Iban temblando y como fuera de sí, y por el miedo que tenían no dijeron nada a nadie.IV. Apéndice , entre ellos el Sinaítico y el Vaticano, considerados por los expertos como los más antiguos y mejores, el evangelio original de Marcos terminaría en Mc"
Sol amigo,Nunjúnkunu Bunkwakukwi
“Iwa mi gunamʉ Agar zʉ gʉmʉsinʉri mi gʉmʉsinʉ gwi na'me azey tana gwakʉn ayeygwi sʉmʉ re'nikʉn gwa'sa gwi awnʉngwa gun nʉndi” kʉyana.,"Pero también del hijo de la esclava haré una gran nación, porque es descendiente tuyo."
Adandi i'ngwi sientu máykʉnʉ uga kʉgi' izare'ri Set za'kinuga keywʉ a nari gwi zʉn kawa agʉmʉsinʉri kwakumana.,"Cuando Adán tenía ciento treinta años tuvo un hijo a su imagen y semejanza, a quien puso el nombre de Set."
"Iwa akwʉn nuga, Niwipawse' du re'gawʉnpʉnnʉge'ri reyna Sabá zanʉri kʉzʉn ʉwin gwi yʉn amʉsesʉngwa gun nʉndi; inʉri á nʉnkʉri peykʉ zʉnekʉ pari Salomón agʉnkwʉya ino'kwʉn na'nari na'no, iwa emi nuga nʉnkʉri Salomón gwasi eygwi umʉn a'zʉna gun nukʉnki.","Como Jonás fue una señal para los habitantes de Nínive, así también el Hijo del hombre será una señal para esta gente."
"unige'ki nʉndi eyma powru mi tana ɉina gunamʉ cho'si rinigari katigu a'sʉ gwi uni'kweri, mi tana ɉinari tanʉ ʉnwina'zari ʉnwina'chori ema'ba awʉnkawa ʉnwinʉkʉkusʉngwa ni’ kʉyana gun nʉndi.","Aunque también le dijo Dios: Someteré a juicio a la nación que los esclavice, y después saldrán de ella y me rendirán culto en este lugar."
Ey ʉweri tá kinkiri iwa ikʉ arukʉn nugeyka kʉchonu'gwi zʉn ey zanʉngwa gun nʉndi.,Les aseguro que no pasará la actual generación sin que todo esto acontezca.
"Ey uye'ri Jesuse' keywʉ key ie'ri: —“¿Yari miwi ayeygwi Niwipaw zʉ ga'kʉnamʉ neki ʉnchunhakumu nariri, ikʉ zʉ ga'kʉnamʉ zʉn ʉnchunhakumeyri ey ayo?”.","Jesús les respondió:—¿Y por qué ustedes, por seguir sus propias tradiciones violan lo que Dios ha mandado?"
Kristuri ʉnwichizʉnnay gun ʉnwichanʉndi ʉwe'ki ey anunayuri a minsʉ gwi anʉkuwiriri Niwipawzey bunsi zʉna judiwse' awiri judíw nanu'neykase' zakʉka'cho'sʉnʉngwa ni yana gun nʉndi” Pabluse'ri kʉyana.Agripa Pabluri amaseyna,"Pero he contado con la protección de Dios hasta el presente, y no ceso de dar testimonio a pequeños y grandes, afirmando únicamente lo que tanto los profetas como Moisés predijeron que había de ocurrir:"
"iwa eyki emi chʉká a'zʉna'ba kingwi yow kawʉ anʉkʉre'kumana anipariri, ʉnwicha unige'ri Niwipawsin ákwa ʉnkwʉngwa gun nʉndi” winʉkʉyana.Jesuri máymuru keywʉ ʉnwichi eygwi chʉká ana'zanikʉngwari zakʉre'cho'na(Mt. :-; Mar. :-)","recibirá mucho más en este mundo, y en el mundo venidero recibirá la vida eterna.Jesús anuncia por tercera vez su muerte y su resurrección"
Ey awi Jakoburi eygwi Padán-arám pari ʉnnakʉn nuse'ri Niwipawse'ri i'mʉnʉ eygwi ka'choriri eymí key ga'kʉnamʉ duna a'wena:,"Al volver Jacob de Parán Aram, se le apareció de nuevo Dios y lo bendijo"
Kʉno'kwʉngwasi kukwʉ kʉnugari ʉnkúwʉsa a'wneyka” kʉyana.,"Quien pueda entender esto, que lo entienda."
"Wirako'ku se wininanʉya ɉina ʉndizoya awaki nuse'ri, Niwipaw zʉ gunamʉ warinzanʉ keywʉ José kʉmʉrin amasayri: —“Rinhaɉiri, gʉmʉsinʉ awiri azaku ʉnkʉrigisiri, Egiptu kichi wʉ ʉnzori. Ey awi nʉn ga' mikʉya awkin eymekʉ rinhachusa zʉn awkwa, inʉri Erode kinkiri gʉmʉsinʉ gwaka awʉngwa zʉn a'zari takʉngwa gun neri” kʉyana.","Cuando se marcharon los sabios, un ángel del Señor se apareció en sueños a José y le dijo:—Levántate, toma al niño y a su madre, huye con ellos a Egipto y quédate allí hasta que yo te avise, porque Herodes va a buscar al niño para matarlo."
"Ʉweki ana'nuga kʉnkʉnʉn zanʉ ɉina, na'ba ka'se' kʉnanʉya ɉina, awiri sisio warin durúnuya ɉinase' nʉngwa kanʉ chʉkiruna zʉn wigʉngwa winʉkʉchusiwin” ie'ri ayey nánʉngwa nari chukumana.",.sobre los animales salvajesy sobre todos los reptilesque se arrastran por el suelo.
"Ey ʉweri akín zari eymí zanʉnpʉni miwe'zanu' gun nʉndi kʉmú nariri, du zʉn senari wa'kʉn nukʉkwa naki.","Por tanto, procuren estar despiertos, porque no saben cuándo llegará el momento."
"Ey ʉwame' zʉn gun tʉnhana sʉmʉ gwamʉ kʉre'kuma ʉwame' ingumʉ́n inʉ riguzʉnhasʉya gun nʉndi, iwa ingʉ gwi gwamʉ kʉre'kumʉya kinkiri awʉ' gwi inʉ riguzʉnhasʉya nanu'kinó” kʉyana.",Ni vertiste aceite sobre mi cabeza; pero ella ha derramado perfume sobre mis pies.
"Ʉweri ¿binne puré re'kusʉnki, azinisiri akín kweyzʉnna'ba pari i'ɉwía kindi eygwi kawʉnka'sari awʉnno?","Por lo demás, ¿quién de ustedes, por mucho que se preocupe, podrá añadir una sola hora a su vida?"
Ey uye'ri aɉúnʉkʉnʉ ɉumi kawari acheynakʉ biwkʉnʉ kicho'siri: —“gwamʉ nʉkʉre'si ingʉ nʉnwa'kow unige' gunti yow me'zasana awnʉngwa ni” key gwamʉ ʉnka'sisana.,"Pero, al salir, aquel siervo se encontró con uno de sus compañeros, que le debía cien denarios. Lo sujetó violentamente por el cuello y le dijo: «¡Págame lo que me debes!»."
Jesuri Juanse' ɉwa kʉsʉngwasi Galilea pari Jordán ɉe swí ɉunʉyekʉ zoyana.,Por aquel tiempo llegó Jesús al Jordán procedente de Galilea para que Juan lo bautizara.
"—“I'ngwi ʉnkʉniga keywʉ zaɉuna ʉnzarikʉn zoyana. Awi zaɉuna zarikʉn nuse'ri, i'ngwiri íngunʉn gun wa'nanari aniachanʉya nikwanari sisio na'naɉuri ʉnga una.","—Un sembrador salió a sembrar su semilla. Al lanzar la semilla, una parte cayó al borde del camino, donde fue pisoteada y los pájaros se la comieron."
"Kwa i'ngwi powru re'maka ʉwa neki rinhʉre'basi ɉwé re'riwanika awʉndi powruri anʉkʉchónari awkinʉnno,",Entonces Jesús los llamó y los interpeló con estas comparaciones:—¿Cómo puede Satanás expulsar a Satanás?
"Eyma anugwe du nanu' neykari cheyrwa ɉuzu'se' tosáy nikʉn gwa'siri, ɉuma'nisi a'kari a'chunna.","Jesús lo increpó, diciéndole:—¡Cállate y sal de él!"
"Pabluri awiri Bernawesin sinagogase' pari ʉnwina'chore'ri, ikʉse'ri aykwakʉ sawruba'ri eygwi eymasí kingwi awiwkwa keykumey gwamʉ a'sikumana.","Cuando Pablo y Bernabé salían de la sinagoga, fueron invitados a volver el sábado siguiente para seguir hablando de estos mismos temas."
"Nʉn kwanʉnha'chu neykari, nʉnsin neki nanu' neyka na'me na'nʉnno, awiri nʉnsin inʉ ʉnni'su neykari ana'pʉsʉya ɉumenari nanu'kinʉnno.","El que no está a mi favor, está contra mí; el que conmigo no recoge, desparrama.El pecado contra el Espíritu Santo"
Ey uye'ri Niwisakuku Jesuri: —‘Juandi ɉesin ɉwa su'nare ʉwe'ki miwiri Anugwe Dunasin ɉwa miwikʉkumʉngwa gun neri’ yaneyka keywʉ nʉgʉnchórin.,"Recordé entonces que el Señor había dicho: «Juan bautizaba con agua, pero ustedes serán bautizados con el Espíritu Santo»."
"Jesuse'ri: —“Ey gun ʉndi wa'ka uwe, tá na'chwa awaki nuga'me du ʉnme'zanikari a'wkinó” kʉyana.","—¿Qué quieres que haga por ti?El ciego contestó:—Señor, que vuelva a ver."
"Jakoburi, Kanaán akakʉ kwanekʉ kingwi anakwasana.","Jacob se estableció en la tierra de Canaán, la tierra donde su padre había residido de manera itinerante."
"Ey anunaɉu nʉngwari Jesuri, Anugwe Dunase' ɉumamʉ ana'sana ʉnnari, eygwi Galilea ʉnnase'ri, eyma meynari sey íkumey waseykumʉyari, zʉnekʉ no'kwʉzanʉnpʉnna.",.II Anuncio del reino en Galilea Jesús comienza su actividad en Galilea
"“O'kʉtʉ dí kʉnugʉnke'tá zʉn chonʉnʉngwa me'zanʉkwa naki. Anugwe mikizatisʉn migwa'sʉkwarigʉn nʉngwa, o'kʉtʉ awiri íngunʉri wʉgʉ a'zari gesiri, awʉtarikʉchʉ eymitá achonʉyari nanu'no.","Entren por la puerta estrecha. La puerta que conduce a la perdición es ancha, y el camino fácil, y muchos son los que pasan por ellos."
"Ey uye' nʉngwa agunamʉ ɉina winʉmasayri: —“Miwiri emi burusin win nʉnwakʉn nú. Nʉn awiri nʉgʉmʉsinʉsindi, Niwipaw awʉnkawa rekʉkusa awiri eygwi ʉnnaka ukumʉngwa ni” winʉkey nʉngwa.",Entonces dijo a sus siervos:—Ustedes quédense aquí con el asno. El muchacho y yo seguiremos adelante para adorar a Dios; luego regresaremos con ustedes.
Gwamwu guga zukuta ka'gumu re'kumey zoya si wasuya,Ley Organica de Ordenamiento Territorial
Ey uye'ri pinna zéyzéy gunti wina'zari keywʉ ayeygwi wingʉnpʉnna.,y par.; Lc
"Ey awi pinna kwa wina'zanikʉkin winza uye' neki, i'ngwi uga mowga kʉtow katawiri ko' nika chukumaki ʉnnu'nab.Pedruse'ri Jesuri Kristu ní í zakacho'na(Mt. :-; Mar. :-)","Todos comieron hasta quedar satisfechos, y todavía se recogieron doce cestos llenos de trozos sobrantes.Declaración de Pedro acerca de Jesús"
"Awi eygwi winʉkʉya'bari: —“Ey ʉwa'me gundi cheyrwari a'miasin kʉsanisi ʉnkwʉn ʉnzweingwa ana'zʉne'ri, kakʉ zaku ʉnchusiri aykʉnʉ ʉnkwʉn ʉnzoya gun nʉndi, ey unige'ri mowga neki ʉnnanu' nari, i'ngwi gʉchʉ nánʉkin zʉndi ʉnwinna'nʉnno.","y dijo: Por esta razón dejará el hombre a sus padres, se unirá a su mujer y ambos llegarán a ser como una sola persona."
ey awi máykʉnʉ ɉwía zʉnekʉri chúma kʉnʉnna mʉ a'zʉna barkuse' zanʉ nenʉn yow ɉiwʉse' winʉkʉwite winuna.,"Y al tercer día tuvieron que arrojar al mar, con sus propias manos, el aparejo de la nave."
"“Miwiri ka'gʉmʉse'ri nʉgu zana' aneyka zʉn gun nʉndi, ʉwe'ki nʉguri bosi ana'zanika awʉndi, ¿Azinisiri eygwi inʉ anéyri ana'kusʉnno? Ana'mʉkanu zʉn nanʉnkinkiri, ikʉ kʉzagichʉyʉnke' ʉnzú zʉn ukumʉndi, yow ikʉse' anichana zʉndi a'wnʉnno.","Ustedes son la sal de este mundo. Pero si la sal pierde su sabor, ¿cómo seguirá salando? Ya no sirve más que para arrojarla fuera y que la gente la pisotee."
"Uye'ri winʉkʉriwiya ɉinari kwa neki wina'zanu' keywʉ rinariri i'ngwise' i'ngwise': —“¿Kwa nʉnki nʉnnarwe, kwa nʉnki nʉnnarwe?” winʉkʉyʉnpʉnna.","Se entristecieron los discípulos y uno tras otro comenzaron a preguntarle:—¿Acaso seré yo, Señor?"
Awi ikʉnha'ri anugwe gʉnsinna a'ga'sʉngwa nari kʉn wina'wena.,con poder para expulsar demonios.;
"na'ba Feripi, Bartolomé, Tomá, Matewri, Romazey nari ɉumi sisʉya na'ba; Santiagu Alfew zʉ gʉmʉsinʉ awiri Tadew;","Felipe, Bartolomé, Tomás y Mateo el recaudador de impuestos; Santiago, hijo de Alfeo, y Tadeo;"
"Ey uye' nʉngwari Jesuri a'mia iwa'siri Simóndi: —“¿Ema a'mia nigeykari nʉchwa naw'nʉnkwe? Minhurakʉn chunkwe'ri kʉta ʉnchukwʉnʉngwa ɉe neki nʉna'kau' nʉna'nare, ʉwe'ki ema a'miase' nʉnkʉri mawʉriasin nʉnchusi asagʉnʉsin ʉnnʉdusa nenʉ́n awakiri nuku'kinó.",Simón contestó:—Supongo que aquel a quien perdonó una deuda mayor.Jesús le dijo:—Tienes razón.
Pilatusikʉ zoyanáɉuri Jesú zʉ gʉchʉ ana'sisa una.,"pero que no había prestado su conformidad ni al acuerdo ni a la actuación de sus colegas. Era natural de Arimatea, un pueblo de Judea, y esperaba el reino de Dios."
"Ey unige'ri eymari, eymí nisi keywʉ má awiri misinamʉ ɉina ʉnzagichʉkwa mikʉyʉngwa ni’ kʉyana, nʉkʉya'me,",Él te hablará de algo que puede ser tu salvación y la de tu familia».
ikuzey sakuku umún a'zuna zuga'kunamu,carta del cabildo gobernador arhuaco
Ey uye'ri winwa'ku neykari ʉndiwa'ka uye'ri Jesuse'ri:—“Du me'zanika awʉwari inʉse' kuwʉsʉn neki nuku' nánʉkwa” winʉkʉyana.,Se les abrieron al punto los ojos y Jesús les ordenó:—Procuren que nadie lo sepa.
"Awi Saúl ʉnwicha anuye'ri a ʉnde'gukʉya kawari Baal-hanán, Akbor zʉ gʉmʉsinʉ chukumana,","a Saúl lo sucedió Baaljanán, hijo de Acbor;"
